#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
MNM.7502.d;Bound and gagged, [target_localization_sacrifice.GetTitledFirstName] is carried out of [target_localization_sacrifice.GetHerHis] cell and dropped into the cauldron. As your acolytes slam down the lid and lock it securely you drop your flaming torch into the firewood stacked around the pot, setting it ablaze. Soon the water within will come to the boil and another soul will be sent to [Root.GetSacrificeToTrueReligionGodName].;Ligoté[target_localization_sacrifice.Get_E] et bâillonné[target_localization_sacrifice.Get_E], [target_localization_sacrifice.Get_le_TitledFirstName] est traîné[target_localization_sacrifice.Get_E] hors de sa cellule et jeté[target_localization_sacrifice.Get_E] dans le chaudron. Tandis que vos acolytes remettent le couvercle et le verrouillent, vous déposez votre torche enflammée dans les bouts de bois empilés autour, le mettant en flammes. Bientôt l'eau à l'intérieur sera en ébullition et une autre âme sera envoyée à [Root.GetSacrificeToTrueReligionGodName].;[target_localization_sacrifice.GetTitledFirstName] wird gefesselt und geknebelt aus der Zelle getragen und in den Kessel geworfen. Als Eure Akolythen den Deckel schließen und verriegeln, steckt Ihr die brennende Fackel in das Feuerholz um den Topf und alles geht in Flammen auf. Bald wird das Wasser darin zu kochen anfangen und eine weitere Seele wird [Root.GetSacrificeToTrueReligionGodName] geopfert.;;Tus acólitos sacan a la víctima de la celda, la atan, la amordazan y la meten en un caldero. Procedes a prender fuego a la leña colocada bajo él. El recipiente empieza a calentarse. Pronto el agua hervirá y habréis entregado otra alma a [Root.GetSacrificeToTrueReligionGodName].;;;;;;;;;x
MNM.7503.d;Your acolytes place little [target_localization_sacrifice.GetFirstName] on the altar and fasten [target_localization_sacrifice.GetHerHim] firmly in place. You step forward and [target_localization_sacrifice.GetHerHis] confusion suddenly becomes terror as [target_localization_sacrifice.GetSheHe] sees the knife in your hand. [target_localization_sacrifice.GetHerHisCap] pitiful scream has only just begun before you slit [target_localization_sacrifice.GetHerHis] throat.;Vos acolytes placent [target_localization_sacrifice.GetLeLa] petit[target_localization_sacrifice.Get_E] [target_localization_sacrifice.GetFirstName] sur l'autel et l'attache pour [target_localization_sacrifice.GetLeLa] tenir fermement en place. Vous vous avancez et sa confusion devient soudainement de la terreur alors qu'[target_localization_sacrifice.GetIlElle] voit le couteau dans votre main. Vous lui tranchez la gorge.;Eure Akolythen legen klein [target_localization_sacrifice.GetFirstName] auf den Altar und binden [target_localization_sacrifice.GetHerHim] fest. Ihr macht einen Schritt nach vorn und [target_localization_sacrifice.GetHerHis]e Verwirrung verwandelt sich plötzlich zu Grauen, als [target_localization_sacrifice.GetSheHe] das Messer in Eurer Hand erblickt. [target_localization_sacrifice.GetHerHisCap] erbärmlicher Schrei des Entsetzens hat gerade erst begonnen, als Ihr target_localization_sacrifice.Getihmihr] die Kehle durchtrennt.;;Tus acólitos atan firmemente a [target_localization_sacrifice.GetFirstName] al altar. Das un paso adelante y ves su confusión transformarse en terror al reparar en la daga que llevas en la mano. Emite un grito lamentable que cesa en cuanto le cortas el cuello.;;;;;;;;;x
MNM.7503.a;[Root.GetSacrificeToTrueReligionGodName] prefers innocent souls.;[Root.GetSacrificeToTrueReligionGodName] préfère les âmes innocentes.;[Root.GetSacrificeToTrueReligionGodName] bevorzugt unschuldige Seelen.;;A [Root.GetSacrificeToTrueReligionGodName] le encantan las almas inocentes.;;;;;;;;;x
MNM.7504.a;A virgin for [Root.GetSacrificeToTrueReligionGodName]!;Une pucelle pour [Root.GetSacrificeToTrueReligionGodName] !;Eine Jungfrau für [Root.GetSacrificeToTrueReligionGodName]!;;¡A [Root.GetSacrificeToTrueReligionGodName] le gustan las almas vírgenes!;;;;;;;;;x
MNM.7505.d;[target_localization_sacrifice.GetTitledFirstName] looks dazed as [target_localization_sacrifice.GetSheHe] is dragged to the altar, but you can see dawning comprehension on [target_localization_sacrifice.GetHerHis] face as [target_localization_sacrifice.GetSheHe] is tied down. You ignore [target_localization_sacrifice.GetHerHis] begging as chants of praise to [Root.GetSacrificeToTrueReligionGodName] build to a crescendo. Finally it is time, you swing your blade in an overhead arc which ends in [target_localization_sacrifice.GetTitledFirstName]'s heart.;[target_localization_sacrifice.Get_Le_TitledFirstName] a l'air hébété[target_localization_sacrifice.Get_E] alors qu'[target_localization_sacrifice.GetIlElle] est traîné[target_localization_sacrifice.Get_E] sur l'autel, mais vous pouvez voir la compréhension naissante et l'effroi sur son visage lorsqu'on l'attache solidement. Vous ignorez ses appels, ses menaces et ses supplications, tandis que les chants de louange pour [Root.GetSacrificeToTrueReligionGodName] s'accentuent crescendo. Finalement, c'est le moment, et vous faites tournoyer votre lame qui finit dans le coeur [target_localization_sacrifice.Get_du_TitledFirstName], faisant brutalement taire ses cris de terreur.;[target_localization_sacrifice.GetTitledFirstName] wirkt benommen, als [target_localization_sacrifice.GetSheHe] zum Altar gezerrt wird, aber Ihr könnt erkennen, wie [target_localization_sacrifice.GetSheHe] langsam begreift, als [target_localization_sacrifice.GetSheHe] festgeschnürt wird. Ihr ignoriert [target_localization_sacrifice.GetHerHis] Flehen, als der Lobgesang für [Root.GetSacrificeToTrueReligionGodName] sich zu einem Crescendo erhebt. Und endlich ist es so weit. Ihr schwingt die Klinge in einem aufwendigen Bogen über den Kopf und stoßt sie in das Herz von [target_localization_sacrifice.GetTitledFirstName].;;La víctima está aturdida. Tus acólitos la llevan a rastras al altar. Su expresión muestra horror y desesperanza mientras la atan con fuerza. Ignoras sus súplicas de piedad. Los acólitos cantan y alaban a [Root.GetSacrificeToTrueReligionGodName] cada vez con más fuerza. Ha llegado la hora. Elevas la daga en el aire con solemnidad y se la clavas en el corazón. Un último grito de terror se le queda ahogado en la garganta.;;;;;;;;;x
MNM.7505.a;Hail [Root.GetSacrificeToTrueReligionGodName]!;Je vous salue [Root.GetSacrificeToTrueReligionGodName] !;Lob sei [Root.GetSacrificeToTrueReligionGodName]!;;¡Alabad a [Root.GetSacrificeToTrueReligionGodName]!;;;;;;;;;x
EVTDESCHF23002;The priests drag [target_localization_sacrifice.GetTitledFirstName] screaming to the top of the temple, they place [target_localization_sacrifice.GetHerHim] on an altar, and slice [target_localization_sacrifice.GetHerHim] open with a ceremonial dagger. They then tear out [target_localization_sacrifice.GetHerHis] still beating heart to the cheers of the assembled crowd.;Les prêtres ont traîné [target_localization_sacrifice.Get_le_TitledFirstName], hurlant, en haut d'un temple, l'ont placé sur un autel et l'ont entaillé avec une dague de cérémonie. Puis, ils lui ont retiré le coeur encore battant sous les acclamations de la foule.;Die Priester schleifen [target_localization_sacrifice.GetTitledFirstName] schreiend zur Spitze des Tempels, platzieren [target_localization_sacrifice.Getihnsie] auf dem Altar und schneiden [target_localization_sacrifice.Getihnsie] mit einem zeremoniellen Dolch auf. Anschließend reißen [target_localization_sacrifice.GetHerHis] noch schlagendes Herz zum Jubel der versammelten Menge heraus.;;Los sacerdotes arrastraron gritando a [target_localization_sacrifice.GetTitledFirstName] hasta la parte superior del templo, [target_localization_sacrifice.GetLoLa] pusieron sobre un altar y [target_localization_sacrifice.GetLoLa] abrieron en dos con un cuchillo ceremonial. Después le arrancaron el corazón aún latiendo ante los ánimos de la multitud reunida.;;;;;;;;;x
EVTDESCHF23002_B;The priests drag [target_localization_sacrifice.GetTitledFirstName] screaming to the top of the temple and they keep [target_localization_sacrifice.GetHerHim] steady on the altar while I slice [target_localization_sacrifice.GetHerHim] open with a ceremonial dagger. I then tear out [target_localization_sacrifice.GetHerHis] still beating heart to the cheers of the assembled crowd.;Les prêtres traînent [target_localization_sacrifice.Get_le_TitledFirstName] en train de crier vers le haut du temple et [target_localization_sacrifice.GetLeLa] maintiennent sur l'autel tandis que je [target_localization_sacrifice.GetLeLa] tranche avec un poignard de cérémonie. J'arrache alors son coeur encore battant sous les acclamations de la foule.;Die Priester zerren [target_localization_sacrifice.GetTitledFirstName] schreiend an die Spitze des Tempels und halten [target_localization_sacrifice.Getihnsie] auf dem Altar fest, während ich [target_localization_sacrifice.Getihnsie] mit einem zeremoniellen Dolch aufschneide und [target_localization_sacrifice.GetHerHis] noch schlagendes Herz zum Jubel der versammelten Menge herausreiße. ;;Los sacerdotes arrastran a [target_localization_sacrifice.GetTitledFirstName] gritando a la cima del templo y le mantienen quiet[target_localization_sacrifice.GetOA] sobre el altar mientras le corto con una daga ceremonial. Le arranco el corazón palpitante entre los vítores de la multitud reunida.;;;;;;;;x
EVTDESCHF23002_C;The priests drag [target_localization_sacrifice.GetTitledFirstName] screaming to the [the_temple.GetName], they place [target_localization_sacrifice.GetHerHim] on the [the_sacrificial_altar.GetName] on top of the temple, and slice [target_localization_sacrifice.GetHerHim] open with a ceremonial dagger. They then tear out [target_localization_sacrifice.GetHerHis] still beating heart to the cheers of the assembled crowd.;Les prêtres ont traîné [target_localization_sacrifice.Get_le_TitledFirstName], hurlant, en haut du [the_temple.GetName], l'ont placé[target_localization_sacrifice.Get_E] sur un autel et l'ont entaillé[target_localization_sacrifice.Get_E] avec une dague de cérémonie. Puis, ils lui ont retiré le coeur encore battant sous les acclamations de la foule.;Die Priester schleifen [target_localization_sacrifice.GetTitledFirstName] schreiend zur Spitze des [the_temple.GetName]s, platzieren [target_localization_sacrifice.Getihnsie] auf dem [the_sacrificial_altar.GetName] und schneiden [target_localization_sacrifice.Getihnsie] mit einem zeremoniellen Dolch auf. Anschließend reißen sie [target_localization_sacrifice.GetHerHis] noch schlagendes Herz zum Jubel der versammelten Menge heraus.;;Los sacerdotes arrastraron gritando a [target_localization_sacrifice.GetTitledFirstName] al [the_temple.GetName], [target_localization_sacrifice.GetLoLa] pusieron sobre el [the_sacrificial_altar.GetName] en la cima del templo y [target_localization_sacrifice.GetLoLa] abrieron en dos con un cuchillo ceremonial. Después le arrancaron el corazón palpitante entre los vítores de la multitud reunida.;;;;;;;;x
EVTDESCHF23002_D;The priests drag [target_localization_sacrifice.GetTitledFirstName] screaming to the top of the [the_temple.GetName] and they keep [target_localization_sacrifice.GetHerHim] steady on the [the_sacrificial_altar.GetName] that stands there while I slice [target_localization_sacrifice.GetHerHim] open with a ceremonial dagger. I then tear out [target_localization_sacrifice.GetHerHis] still beating heart to the cheers of the assembled crowd.;Les prêtres traînent [target_localization_sacrifice.Get_le_TitledFirstName] en train de crier vers le haut du [the_temple.GetName] et [target_localization_sacrifice.GetLeLa] maintiennent sur l'autel tandis que je [target_localization_sacrifice.GetLeLa] tranche avec un poignard de cérémonie. J'arrache alors son coeur encore battant sous les acclamations de la foule.;Die Priester zerren [target_localization_sacrifice.GetTitledFirstName] schreiend an die Spitze des [the_temple.GetName]s und halten [target_localization_sacrifice.Getihnsie] auf dem [the_sacrificial_altar.GetName] fest, während ich [target_localization_sacrifice.Getihnsie] mit einem zeremoniellen Dolch aufschneide und [target_localization_sacrifice.GetHerHis] noch schlagendes Herz zum Jubel der versammelten Menge herausreiße.;;Los sacerdotes arrastraron gritando a [target_localization_sacrifice.GetTitledFirstName] a la cima del [the_temple.GetName] y le mantienen quiet[target_localization_sacrifice.GetOA] sobre el [the_sacrificial_altar.GetName] mientras le corto con una daga ceremonial. Le arranco el corazón palpitante entre los vítores de la multitud reunida.;;;;;;;;x
