#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_enkilah;En'kilah;En'kilah;En'kilah;;En'kilah;;;;;;;;;x
c_enkilah_adj;En'kilahian;en'kilah;en'kilaher;;;;;;;;;;;x
c_enle;Enle;Enle;Enle;;Enle;;;;;;;;;x
c_enle_adj;Enlean;enléenne;enler;;;;;;;;;;;x
c_ermurn;Ermurn;Ermurn;Ermurn;;Ermurn;;;;;;;;;x
c_ermurn_adj;Ermurnian;ermurne;ermurner;;;;;;;;;;;x
c_esossa;Esossa;Esossa;Esossa;;Esossa;;;;;;;;;x
c_esossa_adj;Esossan;esossane;esosser;;;;;;;;;;;x
c_estulan;Estulan;Estulan;Estulan;;Estulan;;;;;;;;;x
c_estulan_adj;Estulanian;estulane;estulaner;;;;;;;;;;;x
c_ethel_rethor;Ethel Rethor;Ethel Rethor;Ethel Rethor;;Ethel Rethor;;;;;;;;;x
c_ethel_rethor_adj;Ethel Rethorian;ethelrethorienne;Ethel Rethorer;;;;;;;;;;;x
c_ethok;E'thok;E'thok;E'thok;;E'thok;;;;;;;;;x
c_ethok_adj;E'thokian;e'thork;e'thoker;;;;;;;;;;;x
c_everlook;Everlook;Long-Guet;Everlook;;Everlook;;;;;;;;;x
c_everlook_adj;Everlookian;long-guet;everlooker;;;;;;;;;;;x
c_faerseton;Faerseton;Faerseton;Faerseton;;Faerseton;;;;;;;;;x
c_faerseton_adj;Faersetonian;faersetone;faersetoner;;;;;;;;;;;x
c_fairbreeze;Fairbreeze;Brise-Clémente;Fairbreeze;;Fairbreeze;;;;;;;;;x
c_fairbreeze_adj;Fairbreezean;brise-clémente;fairbreezer;;;;;;;;;;;x
c_falathim;Falathim;Falathim;Falathim;;Falathim;;;;;;;;;x
c_falathim_adj;Falathimian;falathimienne;falathimer;;;;;;;;;;;x
c_falconwing_square;Falconwing Square;Place de l'Épervier;Falconwing Square;;Falconwing Square;;;;;;;;;x
c_falconwing_square_adj;Falconwing Squarean;épervière;Falconwing Squarer;;;;;;;;;;;x
c_faldirs_cove;Faldir's Cove;Crique de Faldir;Faldir's Cove;;Faldir's Cove;;;;;;;;;x
c_faldirs_cove_adj;Faldirs Covean;faldirienne;Faldir's Cover;;;;;;;;;;;x
c_falfarren;Falfarren;Falfarren;Falfarren;;Falfarren;;;;;;;;;x
c_falfarren_adj;Falfarrenian;falfarrenienne;falfarrener;;;;;;;;;;;x
c_fallhaven;Fallhaven;Havrebrune;Fallhaven;;Fallhaven;;;;;;;;;x
c_fallhaven_adj;Fallhavenian;havrebrune;fallhavener;;;;;;;;;;;x
c_fallowmere;Fallowmere;Aiguebrune;Fallowmere;;Fallowmere;;;;;;;;;x
c_fallowmere_adj;Fallowmerean;aiguebrune;fallowmerer;;;;;;;;;;;x
c_falthrien;Falthrien;Falthrien;Falthrien;;Falthrien;;;;;;;;;x
c_falthrien_adj;Falthrienian;falthrienne;falthriener;;;;;;;;;;;x
c_fang_isle;Fang Isle;Île du Croc;Fang Isle;;Fang Isle;;;;;;;;;x
c_fang_isle_adj;Fang Islean;île-du-croc;Fang Isler;;;;;;;;;;;x
c_fargaze;Fargaze;Mireloin;Fargaze;;Fargaze;;;;;;;;;x
c_fargaze_adj;Fargazean;mireloin;fargazer;;;;;;;;;;;x
c_farshire;Farshire;Comté-Lointaine;Farshire;;Farshire;;;;;;;;;x
c_farshire_adj;Farshirean;comté-lointaine;farshirer;;;;;;;;;;;x
c_farstrider_enclave;Farstrider Enclave;Enclave des Pérégrins;Farstrider Enclave;;Farstrider Enclave;;;;;;;;;x
c_farstrider_enclave_adj;Farstrider Enclavean;pérégrine;Farstrider Enclaver;;;;;;;;;;;x
c_farview;Farview;Longue-Vue;Farview;;Farview;;;;;;;;;x
c_farview_adj;Farviewian;longue-vue;farviewer;;;;;;;;;;;x
c_farwatch;Farwatch;Guet-Lointain;Farwatch;;Farwatch;;;;;;;;;x
c_farwatch_adj;Farwatchian;guet-lointain;farwatcher;;;;;;;;;;;x
c_fates_end;Fate's End;Funesterre;Fate's End;;Fate's End;;;;;;;;;x
c_fates_end_adj;Fates Endian;funesterrienne;Fate's Ender;;;;;;;;;;;x
c_fathom_bay;Fathom Bay;Brassebaie;Fathom Bay;;Fathom Bay;;;;;;;;;x
c_fathom_bay_adj;Fathom Baian;brassebaie;Fathom Baer;;;;;;;;;;;x
c_fehis;Fehis;Fehis;Fehis;;Fehis;;;;;;;;;x
c_fehis_adj;Fehisian;fehisienne;fehiser;;;;;;;;;;;x
c_ferry;Ferry;Ferry;Ferry;;Ferry;;;;;;;;;x
c_ferry_adj;Ferrian;ferrienne;ferrer;;;;;;;;;;;x
c_fersodra;Fersodra;Fersodra;Fersodra;;Fersodra;;;;;;;;;x
c_fersodra_adj;Fersodran;fersodrane;fersodrer;;;;;;;;;;;x
c_ferstikla;Ferstikla;Ferstikla;Ferstikla;;Ferstikla;;;;;;;;;x
c_ferstikla_adj;Ferstiklan;ferstiklane;ferstikler;;;;;;;;;;;x
c_fikinnun;Fikinnun;Fikinnun;Fikinnun;;Fikinnun;;;;;;;;;x
c_fikinnun_adj;Fikinnunian;fikinnune;fikinnuner;;;;;;;;;;;x
c_fir_valley;Fir Valley;Vallée du sapin;Fir Valley;;Fir Valley;;;;;;;;;x
c_fir_valley_adj;Fir Valleian;vallée-du-sapin;Fir Valleer;;;;;;;;;;;x
c_fire_scar;Fire Scar;Scarfeu;Fire Scar;;Fire Scar;;;;;;;;;x
c_fire_scar_adj;Fire Scarian;scarfeu;Fire Scarer;;;;;;;;;;;x
c_fizzspark;Fizzspark;Thermoflamme;Fizzspark;;Fizzspark;;;;;;;;;x
c_fizzspark_adj;Fizzsparkian;thermoflamme;fizzsparker;;;;;;;;;;;x
c_fizzsprings;Fizzsprings;Thermorelax;Fizzsprings;;Fizzsprings;;;;;;;;;x
c_fizzsprings_adj;Fizzspringsian;thermorelax;fizzspringser;;;;;;;;;;;x
c_fjorn;Fjorn;Fjorn;Fjorn;;Fjorn;;;;;;;;;x
c_fjorn_adj;Fjornian;fjornienne;fjorner;;;;;;;;;;;x
c_flat_shore;Flat Shore;Rivage plat;Flat Shore;;Flat Shore;;;;;;;;;x
c_flat_shore_adj;Flat Shorean;rivage-plat;Flat Shorer;;;;;;;;;;;x
c_fletcher;Fletcher;Fletcher;Fletcher;;Fletcher;;;;;;;;;x
c_fletcher_adj;Fletcherian;fletcherienne;fletcherer;;;;;;;;;;;x
c_foot_steppes;Vangielmal;Vangielmal;Vangielmal;;;;;;;;;;;x
c_foot_steppes_adj;Vangielmal;vangielmal;;;;;;;;;;;;x
c_forest_song;Forest Song;Chant des forêts;Forest Song;;Forest Song;;;;;;;;;x
c_forest_song_adj;Forest Songian;chant-des-forêts;Forest Songer;;;;;;;;;;;x
c_forlorn;Forlorn;Forlorn;Forlorn;;Forlorn;;;;;;;;;x
c_forlorn_adj;Forlornian;forlornienne;forlorner;;;;;;;;;;;x
c_forlorn_2;Forlorn;Forlorn;Forlorn;;Forlorn;;;;;;;;;x
c_forlorn_2_adj;Forlornian;forlornienne;forlorner;;;;;;;;;;;x
c_forlorn_3;Bloodsail;Voile sanglante;Blutsegel;;;;;;;;;;;x
c_forlorn_3_adj;Bloodsail;voile-sanglante;blutseglisch;;;;;;;;;;;x
c_fray;Fray;Fray;Fray;;Fray;;;;;;;;;x
c_fray_adj;Fraian;frayienne;fraer;;;;;;;;;;;x
c_frayfeather;Frayfeather;Aigreplume;Frayfeather;;Frayfeather;;;;;;;;;x
c_frayfeather_adj;Frayfeatherian;aigreplume;frayfeatherer;;;;;;;;;;;x
c_freehold;Freehold;Port-Liberté;Freehold;;Freehold;;;;;;;;;x
c_freehold_adj;Freeholdian;port-liberté;freeholder;;;;;;;;;;;x
c_freewind;Freewind;Librevent;Freewind;;Freewind;;;;;;;;;x
c_freewind_adj;Freewindian;libreventoise;freewinder;;;;;;;;;;;x
c_frenzyheart;Frenzyheart;Frénécœur;Frenzyheart;;Frenzyheart;;;;;;;;;x
c_frenzyheart_adj;Frenzyheartian;frénécœur;frenzyhearter;;;;;;;;;;;x
c_frogmarsh;Frogmarsh;Raine-Mare;Frogmarsh;;Frogmarsh;;;;;;;;;x
c_frogmarsh_adj;Frogmarshian;raine-mare;frogmarsher;;;;;;;;;;;x
c_frostfate;Frostfate;Destin-de-Givre;Frostfate;;Frostfate;;;;;;;;;x
c_frostfate_adj;Frostfatean;destin-de-givre;frostfater;;;;;;;;;;;x
c_frostfield;Frostfield;Champ gelé;Frostfield;;Frostfield;;;;;;;;;x
c_frostfield_adj;Frostfieldian;champ gelé;frostfielder;;;;;;;;;;;x
c_frosthold;Frosthold;Fort du Givre;Frosthold;;Frosthold;;;;;;;;;x
c_frosthold_adj;Frostholdian;fort-du-givre;frostholder;;;;;;;;;;;x
c_frosthold_2;Frosthold;Fort du Givre;Frosthold;;Frosthold;;;;;;;;;x
c_frosthold_2_adj;Frostholdian;fort-du-givre;frostholder;;;;;;;;;;;x
c_frostmane;Frostmane;Crins-de-givre;Frostmane;;Frostmane;;;;;;;;;x
c_frostmane_adj;Frostmanean;crins-de-givre;frostmaner;;;;;;;;;;;x
c_frostsaber;Frostsaber;Sabre-de-givre;Frostsaber;;Frostsaber;;;;;;;;;x
c_frostsaber_adj;Frostsaberian;sabre-de-givre;frostsaberer;;;;;;;;;;;x
c_frostsabre;Frostsabre;Sabre-de-givre;Frostsabre;;Frostsabre;;;;;;;;;x
c_frostsabre_adj;Frostsabrean;sabre-de-givre;frostsabrer;;;;;;;;;;;x
c_frostwhisper;Frostwhisper;Murmegivre;Frostwhisper;;Frostwhisper;;;;;;;;;x
c_frostwhisper_adj;Frostwhisperian;murmegivre;frostwhisperer;;;;;;;;;;;x
c_frozen_pass;Frozen Pass;Passe Gelée;Frozen Pass;;Frozen Pass;;;;;;;;;x
c_frozen_pass_adj;Frozen Passian;passe-gelée;Frozen Passer;;;;;;;;;;;x
c_frozen_reach;Frozen Reach;Confins Gelés;Frozen Reach;;Frozen Reach;;;;;;;;;x
c_frozen_reach_adj;Frozen Reachian;confins-gelés;Frozen Reacher;;;;;;;;;;;x
c_fulbrow;Fulbrow;Froncebouille;Fulbrow;;Fulbrow;;;;;;;;;x
c_fulbrow_adj;Fulbrowian;froncebouille;fulbrower;;;;;;;;;;;x
c_gadgetzan;Gadgetzan;Gadgetzan;Gadgetzan;;Gadgetzan;;;;;;;;;x
c_gadgetzan_adj;Gadgetzanian;gadgetzanienne;gadgetzaner;;;;;;;;;;;x
c_gahrron;Gahrron;Gahrron;Gahrron;;Gahrron;;;;;;;;;x
c_gahrron_adj;Gahrronian;gahrronienne;gahrroner;;;;;;;;;;;x
c_galakrond;Galakrond;Galakrond;Galakrond;;Galakrond;;;;;;;;;x
c_galakrond_adj;Galakrondian;galakrondienne;galakronder;;;;;;;;;;;x
c_galardell;Galardell;Galardell;Galardell;;Galardell;;;;;;;;;x
c_galardell_adj;Galardellian;galardellienne;galardeller;;;;;;;;;;;x
c_galewatch;Galewatch;Garde-trombe;Galewatch;;Galewatch;;;;;;;;;x
c_galewatch_adj;Galewatchian;garde-trombe;galewatcher;;;;;;;;;;;x
c_gallywix;Gallywix;Gallywix;Gallywix;;Gallywix;;;;;;;;;x
c_gallywix_adj;Gallywixian;gallywixienne;gallywixer;;;;;;;;;;;x
c_garhill;Garhill;Garcolline;Garhill;;Garhill;;;;;;;;;x
c_garhill_adj;Garhillian;garcolline;garhiller;;;;;;;;;;;x
c_garm;Garm;Garm;Garm;;Garm;;;;;;;;;x
c_garm_adj;Garmian;garmienne;garmer;;;;;;;;;;;x
c_gelkis;Gelkis;Gelkis;Gelkis;;Gelkis;;;;;;;;;x
c_gelkis_adj;Gelkisian;gelkisienne;gelkiser;;;;;;;;;;;x
c_geltozan;Geltozan;Geltozan;Geltozan;;Geltozan;;;;;;;;;x
c_geltozan_adj;Geltozanian;geltozanienne;geltozaner;;;;;;;;;;;x
c_geruzh;Geruzh;Geruzh;Geruzh;;Geruzh;;;;;;;;;x
c_geruzh_adj;Geruzhian;geruzhienne;geruzher;;;;;;;;;;;x
c_ghost_forest;Ghost Forest;Forêt fantôme;Ghost Forest;;Ghost Forest;;;;;;;;;x
c_ghost_forest_adj;Ghost Forestian;forêt-fantôme;Ghost Forester;;;;;;;;;;;x
c_giants_run;Giants Run;Piste des Géants;Giants Run;;Giants Run;;;;;;;;;x
c_giants_run_adj;Giants Runian;piste-des-géants;Giants Runer;;;;;;;;;;;x
c_gillijim;Gillijim;Gillijim;Gillijim;;Gillijim;;;;;;;;;x
c_gillijim_adj;Gillijimian;gillijimienne;gillijimer;;;;;;;;;;;x
c_gilneas;Gilneas;Gilnéas;Gilneas;;Gilneas;;;;;;;;;x
c_gilneas_adj;Gilnean;gilnéenne;gilneisch;;Gilneano;;;;;;;;;x
c_gjalerbron;Gjalerbron;Gjalerbron;Gjalerbron;;Gjalerbron;;;;;;;;;x
c_gjalerbron_adj;Gjalerbronian;gjalerbronienne;gjalerbroner;;;;;;;;;;;x
c_glade_forest;Glade Forest;Forêt des clairières;Glade Forest;;Glade Forest;;;;;;;;;x
c_glade_forest_adj;Glade Forestian;forêt-des-clairières;Glade Forester;;;;;;;;;;;x
c_glaive_isle;Glaive Isle;Île du Glaive;Glaive Isle;;Glaive Isle;;;;;;;;;x
c_glaive_isle_adj;Glaive Islean;île-du-glaive;Glaive Isler;;;;;;;;;;;x
c_glistening_shore;Glistening Shore;Rivage scintillant;Glistening Shore;;Glistening Shore;;;;;;;;;x
c_glistening_shore_adj;Glistening Shorean;rivage-scintillant;Glistening Shorer;;;;;;;;;;;x
c_glumr;Glumr;Glumr;Glumr;;Glumr;;;;;;;;;x
c_glumr_adj;Glumrian;glumrienne;glumrer;;;;;;;;;;;x
c_gnomeregan;Gnomeregan;Gnomeregan;Gnomeregan;;Gnomeregan;;;;;;;;;x
c_gnomeregan_adj;Gnomereganian;gnomereganienne;gnomereganer;;;;;;;;;;;x
c_gokuntea;Gokuntea;Gokuntea;Gokuntea;;Gokuntea;;;;;;;;;x
c_gokuntea_adj;Gokuntean;gokuntea;gokunter;;;;;;;;;;;x
c_gol_koval;Gol Koval;Gol Koval;Gol Koval;;Gol Koval;;;;;;;;;x
c_gol_koval_adj;Gol Kovalian;golkovalienne;Gol Kovaler;;;;;;;;;;;x
c_gol_osigr;Gol Osigr;Gol Osigr;Gol Osigr;;Gol Osigr;;;;;;;;;x
c_gol_osigr_adj;Gol Osigrian;golosigre;Gol Osigrer;;;;;;;;;;;x
c_golbolar;Gol'bolar;Gol'bolar;Gol'bolar;;Gol'bolar;;;;;;;;;x
c_golbolar_adj;Gol'bolarian;gol'bolar;gol'bolarer;;;;;;;;;;;x
c_gold_coast;Gold Coast;Côte de l'or;Gold Coast;;Gold Coast;;;;;;;;;x
c_gold_coast_adj;Gold Coastian;côte-de-l'or;Gold Coaster;;;;;;;;;;;x
c_gold_road;Gold Road;Route de l'or;Gold Road;;Gold Road;;;;;;;;;x
c_gold_road_adj;Gold Roadian;route-de-l'or;Gold Roader;;;;;;;;;;;x
c_golden_strand;Golden Strand;Grève dorée;Golden Strand;;Golden Strand;;;;;;;;;x
c_golden_strand_adj;Golden Strandian;grève-dorée;Golden Strander;;;;;;;;;;;x
c_goldenbough_pass;Goldenbough Pass;Passe du Rameau d'or;Goldenbough Pass;;Goldenbough Pass;;;;;;;;;x
c_goldenbough_pass_adj;Goldenbough Passian;rameau-d'or;Goldenbough Passer;;;;;;;;;;;x
c_goldenmist;Goldenmist;Brume-d'or;Goldenmist;;Goldenmist;;;;;;;;;x
c_goldenmist_adj;Goldenmistian;brume-d'or;goldenmister;;;;;;;;;;;x
c_goldshire;Goldshire;Comté-de-l'Or;Goldshire;;Goldshire;;;;;;;;;x
c_goldshire_adj;Goldshirean;comté-de-l'or;goldshirer;;;;;;;;;;;x
c_gorlro;Gorl'ro;Gorl'ro;Gorl'ro;;Gorl'ro;;;;;;;;;x
c_gorlro_adj;Gorl'rian;gorl'ro;gorl'rer;;;;;;;;;;;x
c_gorokie;Gorokie;Gorokie;Gorokie;;Gorokie;;;;;;;;;x
c_gorokie_adj;Gorokiean;gorokie;goroker;;;;;;;;;;;x
c_goshek;Go'shek;Go'shek;Go'shek;;Go'shek;;;;;;;;;x
c_goshek_adj;Goshekian;go'shek;go'sheker;;;;;;;;;;;x
c_grand_hamlet;Grand Hamlet;Grand Hameau;Grand Hamlet;;Grand Hamlet;;;;;;;;;x
c_grand_hamlet_adj;Grand Hamletian;grand-hameau;Grand Hamleter;;;;;;;;;;;x
c_grarland;Grarland;Guirlande;Grarland;;Grarland;;;;;;;;;x
c_grarland_adj;Grarlandian;guirlande;grarlander;;;;;;;;;;;x
c_grassmount;Grassmount;Monteherbe;Grassmount;;Grassmount;;;;;;;;;x
c_grassmount_adj;Grassmountian;monteherbe;grassmounter;;;;;;;;;;;x
c_great_mound;Great Mound;Grande Butte;Great Mound;;Great Mound;;;;;;;;;x
c_great_mound_adj;Great Moundian;grandebutte;Great Mounder;;;;;;;;;;;x
c_greatwood;Greatwood;Grandbois;Greatwood;;Greatwood;;;;;;;;;x
c_greatwood_adj;Greatwoodian;grandboisée;greatwooder;;;;;;;;;;;x
c_green_hill;Green Hill;Colline verte;Green Hill;;Green Hill;;;;;;;;;x
c_green_hill_adj;Green Hillian;colline-verte;Green Hiller;;;;;;;;;;;x
c_green_vale;Green Vale;Vallée Verte;Green Vale;;Green Vale;;;;;;;;;x
c_green_vale_adj;Green Valean;vallée-verte;Green Valer;;;;;;;;;;;x
c_greengill;Greengill;Verte-Branchie;Greengill;;Greengill;;;;;;;;;x
c_greengill_adj;Greengillian;verte-branchie;greengiller;;;;;;;;;;;x
c_greenhill;Greenhill;Verte-Colline;Greenhill;;Greenhill;;;;;;;;;x
c_greenhill_adj;Greenhillian;verte-colline;greenhiller;;;;;;;;;;;x
c_greenhills;Greenhills;Vertes-Collines;Greenhills;;Greenhills;;;;;;;;;x
c_greenhills_adj;Greenhillsian;vertes-collines;greenhillser;;;;;;;;;;;x
c_greenpaw;Greenpaw;Patte-Verte;Greenpaw;;Greenpaw;;;;;;;;;x
c_greenpaw_adj;Greenpawian;patte-verte;greenpawer;;;;;;;;;;;x
c_greenrush;Greenrush;Verteruée;Greenrush;;Greenrush;;;;;;;;;x
c_greenrush_adj;Greenrushian;verteruée;greenrusher;;;;;;;;;;;x
c_greybridge;Greybridge;Grisepont;Greybridge;;Greybridge;;;;;;;;;x
c_greybridge_adj;Greybridgean;grisepontienne;greybridger;;;;;;;;;;;x
c_greymane;Greymane;Grisetête;Greymane;;Greymane;;;;;;;;;x
c_greymane_adj;Greymanean;grisetête;greymaner;;;;;;;;;;;x
c_grim_batol;Grim Batol;Grim Batol;Grim Batol;;Grim Batol;;;;;;;;;x
c_grim_batol_adj;Grim Batolian;grimbatolienne;Grim Batoler;;;;;;;;;;;x
c_grim_ulang;Grim Ulang;Grim Ulang;Grim Ulang;;Grim Ulang;;;;;;;;;x
c_grim_ulang_adj;Grim Ulangian;grimulangienne;Grim Ulanger;;;;;;;;;;;x
c_grizzlemaw;Grizzlemaw;Grisegueule;Grizzlemaw;;Grizzlemaw;;;;;;;;;x
c_grizzlemaw_adj;Grizzlemawian;grisegueule;grizzlemawer;;;;;;;;;;;x
c_groldom;Grol'dom;Grol'dom;Grol'dom;;Grol'dom;;;;;;;;;x
c_groldom_adj;Grol'domian;grol'dom;grol'domer;;;;;;;;;;;x
c_grum;Grum;Grum;Grum;;Grum;;;;;;;;;x
c_grum_adj;Grumian;grumienne;grumer;;;;;;;;;;;x
c_gundorm;Gundorm;Gundorm;Gundorm;;Gundorm;;;;;;;;;x
c_gundorm_adj;Gundormian;gundormienne;gundormer;;;;;;;;;;;x
c_gundrak;Gundrak;Gundrak;Gundrak;;Gundrak;;;;;;;;;x
c_gundrak_adj;Gundrakian;gundrakienne;gundraker;;;;;;;;;;;x
c_guodalir;Guodalir;Guodalir;Guodalir;;Guodalir;;;;;;;;;x
c_guodalir_adj;Guodalirian;guodalirienne;guodalirer;;;;;;;;;;;x
c_gurgrl;Gurgrl;Gurgrl;Gurgrl;;Gurgrl;;;;;;;;;x
c_gurgrl_adj;Gurgrlian;gurgrlienne;gurgrler;;;;;;;;;;;x
c_haasra;Haasra;Haasra;Haasra;;Haasra;;;;;;;;;x
c_haasra_adj;Haasran;haasrane;haasrer;;;;;;;;;;;x
c_hailwood;Hailwood;Bois-grêlé;Hailwood;;Hailwood;;;;;;;;;x
c_hailwood_adj;Hailwoodian;bois-grêlé;hailwooder;;;;;;;;;;;x
c_halazzi;Halazzi;Halazzi;Halazzi;;Halazzi;;;;;;;;;x
c_halazzi_adj;Halazzian;halazzi;halazzer;;;;;;;;;;;x
c_haldarr;Haldarr;Haldarr;Haldarr;;Haldarr;;;;;;;;;x
c_haldarr_adj;Haldarrian;haldarrienne;haldarrer;;;;;;;;;;;x
c_halgrind;Halgrind;Halegrince;Halgrind;;Halgrind;;;;;;;;;x
c_halgrind_adj;Halgrindian;halegrince;halgrinder;;;;;;;;;;;x
c_halliim;Halliim;Halliim;Halliim;;Halliim;;;;;;;;;x
c_halliim_adj;Halliimian;halliimienne;halliimer;;;;;;;;;;;x
c_hamatep;Hamatep;Hamatep;Hamatep;;Hamatep;;;;;;;;;x
c_hamatep_adj;Hamatepian;hamatepienne;hamateper;;;;;;;;;;;x
c_hammondfield;Hammondfield;Champ de Hammond;Hammondfield;;Hammondfield;;;;;;;;;x
c_hammondfield_adj;Hammondfieldian;champ-de-hammond;hammondfielder;;;;;;;;;;;x
c_hamon;Hamon;Hamon;Hamon;;Hamon;;;;;;;;;x
c_hamon_adj;Hamonian;hamonienne;hamoner;;;;;;;;;;;x
c_harborage;Harborage;Havre Boueux;Harborage;;Harborage;;;;;;;;;x
c_harborage_adj;Harboragean;havre-boueux;harborager;;;;;;;;;;;x
c_hardwrench;Hardwrench;Serrelavis;Hardwrench;;Hardwrench;;;;;;;;;x
c_hardwrench_adj;Hardwrenchian;serrelavisienne;hardwrencher;;;;;;;;;;;x
c_harkoa;Harkoa;Harkoa;Harkoa;;Harkoa;;;;;;;;;x
c_harkoa_adj;Harkoan;harkoane;harker;;;;;;;;;;;x
c_hasic;Hasic;Hasic;Hasic;;Hasic;;;;;;;;;x
c_hasic_adj;Hasician;hasicienne;hasicer;;;;;;;;;;;x
c_hatchet_hills;Hatchet Hills;Collines de la Cognée;Hatchet Hills;;Hatchet Hills;;;;;;;;;x
c_hatchet_hills_adj;Hatchet Hillsian;cognéenne;Hatchet Hillser;;;;;;;;;;;x
c_hatherford;Hatherford;Passegué;Hatherford;;Hatherford;;;;;;;;;x
c_hatherford_adj;Hatherfordian;passeguéenne;hatherforder;;;;;;;;;;;x
c_havenshire;Havenshire;Havre-Comté;Havenshire;;Havenshire;;;;;;;;;x
c_havenshire_adj;Havenshirean;havre-comté;havenshirer;;;;;;;;;;;x
c_havenswood;Havenswood;Havrebois;Havenswood;;Havenswood;;;;;;;;;x
c_havenswood_adj;Havenswoodian;havreboisée;havenswooder;;;;;;;;;;;x
c_hayward;Hayward;Hayward;Hayward;;Hayward;;;;;;;;;x
c_hayward_adj;Haywardian;haywardienne;haywarder;;;;;;;;;;;x
c_headland;Headland;L'Avancée;Headland;;Headland;;;;;;;;;x
c_headland_adj;Headlandian;avancée;headlander;;;;;;;;;;;x
c_headlands;Headlands;Tête-de-pont;Headlands;;Headlands;;;;;;;;;x
c_headlands_adj;Headlandsian;tête-de-pont;headlandser;;;;;;;;;;;x
c_heartblood;Heartblood;Sang-du-Cœur;Heartblood;;Heartblood;;;;;;;;;x
c_heartblood_adj;Heartbloodian;sang-du-cœur;heartblooder;;;;;;;;;;;x
c_hearthglen;Hearthglen;Âtreval;Hearthglen;;Hearthglen;;;;;;;;;x
c_hearthglen_adj;Hearthglenian;âtrevalienne;hearthglener;;;;;;;;;;;x
c_hearthglen_way;Hearthglen Way;Chemin d'Âtreval;Hearthglen Way;;Hearthglen Way;;;;;;;;;x
c_hearthglen_way_adj;Hearthglen Waian;âtrevalienne;Hearthglen Waer;;;;;;;;;;;x
c_hebdrakkar;Heb'drakkar;Heb'Drakkar;Heb'drakkar;;Heb'drakkar;;;;;;;;;x
c_hebdrakkar_adj;Heb'drakkarian;heb'drakkar;heb'drakkarer;;;;;;;;;;;x
c_hebvalok;Heb'valok;Heb'Valok;Heb'valok;;Heb'valok;;;;;;;;;x
c_hebvalok_adj;Heb'valokian;heb'valok;heb'valoker;;;;;;;;;;;x
c_helgafjall;Helgafjall;Helgafjall;Helgafjall;;Helgafjall;;;;;;;;;x
c_helgafjall_adj;Helgafjallian;helgafjallienne;helgafjaller;;;;;;;;;;;x
c_helhuvip;Helhuvip;Helhuvip;Helhuvip;;Helhuvip;;;;;;;;;x
c_helhuvip_adj;Helhuvipian;helhuvipienne;helhuviper;;;;;;;;;;;x
c_helms_bed;Helm's Bed;Lit d'Helm;;;Helm;;;;;;;;;x
c_helms_bed_adj;Helm's Bed;lit-d'helm;;;Helm;;;;;;;;;x
c_hetaera;Hetaera;Hetaera;Hetaera;;Hetaera;;;;;;;;;x
c_hetaera_adj;Hetaeran;hetaerane;hetaerer;;;;;;;;;;;x
c_hidden_ravine;Hidden Ravine;Ravin caché;Hidden Ravine;;Hidden Ravine;;;;;;;;;x
c_hidden_ravine_adj;Hidden Ravinean;ravin-caché;Hidden Raviner;;;;;;;;;;;x
c_hiding_valley;Hiding Valley;Vallée cachée;Hiding Valley;;Hiding Valley;;;;;;;;;x
c_hiding_valley_adj;Hiding Valleian;vallée-cachée;Hiding Valleer;;;;;;;;;;;x
c_high_thondroril;High Thondroril;Haut Thondroril;High Thondroril;;High Thondroril;;;;;;;;;x
c_high_thondroril_adj;High Thondrorilian;thondrorilienne;High Thondroriler;;;;;;;;;;;x
c_highcalere;Highcalere;Hautecale;Highcalere;;Highcalere;;;;;;;;;x
c_highcalere_adj;Highcalerean;hautecale;highcalerer;;;;;;;;;;;x
c_highgarde;Highgarde;Hautegarde;Highgarde;;Highgarde;;;;;;;;;x
c_highgarde_adj;Highgardean;hautegarde;highgarder;;;;;;;;;;;x
c_highland_path;Highland Path;Passe des Hautes-terres;Highland Path;;Highland Path;;;;;;;;;x
c_highland_path_adj;Highland Pathian;sud-hautes-terres;Highland Pather;;;;;;;;;;;x
c_highperch;Highperch;Haut-Perchoir;Highperch;;Highperch;;;;;;;;;x
c_highperch_adj;Highperchian;haut-perchoir;highpercher;;;;;;;;;;;x
c_highpoint;Highpoint;Haut-Point;Highpoint;;Highpoint;;;;;;;;;x
c_highpoint_adj;Highpointian;haut-point;highpointer;;;;;;;;;;;x
c_highroad;Highroad;Haut-Col;Highroad;;Highroad;;;;;;;;;x
c_highroad_adj;Highroadian;haut-col;highroader;;;;;;;;;;;x
c_hildor;Hil'dor;Hil'dor;Hil'dor;;Hil'dor;;;;;;;;;x
c_hildor_adj;Hil'dorian;hil'dor;hil'dorer;;;;;;;;;;;x
c_hillsbrad;Hillsbrad;Hautebrande;Hillsbrad;;Hillsbrad;;;;;;;;;x
c_hillsbrad_adj;Hillsbradian;hautebrandienne;hillsbrader;;;;;;;;;;;x
c_hiriwatha;Hiri'watha;Hiri'watha;Hiri'watha;;Hiri'watha;;;;;;;;;x
c_hiriwatha_adj;Hiri'wathan;hiri'watha;hiri'wather;;;;;;;;;;;x
c_hiveashi;Hive'ashi;Hive'ashi;Hive'ashi;;Hive'ashi;;;;;;;;;x
c_hiveashi_adj;Hive'ashian;hive'ashi;hive'asher;;;;;;;;;;;x
c_hiveregal;Hive'regal;Hive'regal;Hive'regal;;Hive'regal;;;;;;;;;x
