#CODE;ENGLISH;RUSSIAN;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_lich_desc;Those that ascend into high tiers of necromantic magic sacrifice themselves for unspeakable unholy power. These people are known as liches, who take on the form of ethereal, skeletal beings which hover off of the ground, commanding thralls and undead armies. Liches can be independent, or servants to the Prince of Darkness.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_abomination;Abomination;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_abomination_desc;Made from the skin, bones, and organs of victims of the undead, abominations are hulking, ogre-sized individuals who stop at nothing to kill and mutilate victims, so that they may be risen into ghouls... or worse, be part of the abomination's diet. Despite being dull-witted and smelling as if it bathed in feces and vomit, these monsters are not to be underestimated - they have the capability to be as large as the vrykul.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_plague_eruptor;Plague Eruptor;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_plague_eruptor_desc;The latest and most dangerous of the Lich King's experiments, the plague eruptor is the abomination's ugly step-sister. They are violent, strong, fast-moving corpses of patchwork design which have been pumped full of the undead plague.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_wight;Wight;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_wight;Zombie-like in nature with ghoul-like attitudes, the wight is an odd creation. Depicted to have flat heads and bolts implanted in their temples, these creatures seem to have an impressive intelligence. Some wights even have the capability to retain their sanity after the transformation to undeath.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_banshee;Banshee;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_banshee_desc;Banshees are incorporeal undead elf women, known for their unholy screams and the unsettling ability to possess the bodies of their enemies. Even though the ability to interact with the physical world is very limited, banshee remains an extremely dangerous enemy.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_bone_golem;Bone Golem;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_bone_golem_desc;Bone golems are modified versions of ghouls and skeletons: their arms are replaced with deadly scythes, beasts risen and fueled by the ichor of undeath. These golems are products of the scourge, which is unsurprising due to their horrific design.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
twoheaded;Two-headed;;;;;;;;;;;;;x;;;;;;;;;;;;;;
twoheaded_desc;This character has two heads.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
harvest_warlock;Harvest Warlock;;;;;;;;;;;;;x;;;;;;;;;;;;;;
harvest_warlock_desc;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
harvest_witch;Harvest Witch;;;;;;;;;;;;;x;;;;;;;;;;;;;;
harvest_witch_desc;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_ice_giant;Frost Giant;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_ice_giant_desc;This character is a frost giant.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_sayaadi;Sayaad;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_sayaadi_desc;This character is a sayaad. The sayaad revel in causing anguish, and serving the Burning Legion by conducting nightmarish interrogations. Creatures of incredible mental powers, they can lull those of weak minds into their servitude. The Sayaad know much about love, lust and sensitive coupling.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
crypt_lord;Crypt Lord;;;;;;;;;;;;;x;;;;;;;;;;;;;;
crypt_lord_desc;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
spider_queen;Spider Queen;;;;;;;;;;;;;x;;;;;;;;;;;;;;
spider_queen_desc;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shadow_priest_1;Worthless Shadow Priest I;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shadow_priest_1_desc;Shadow priests are adept with shadow magic, and they use the powers of the void to inflict pain and madness upon their victims. They are able to deform the mind and body and bring agony to their enemies.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shadow_priest_2;Novice Shadow Priest II;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shadow_priest_2_desc;Shadow priests are adept with shadow magic, and they use the powers of the void to inflict pain and madness upon their victims. They are able to deform the mind and body and bring agony to their enemies.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shadow_priest_3;Apprentice Shadow Priest III;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shadow_priest_3_desc;Shadow priests are adept with shadow magic, and they use the powers of the void to inflict pain and madness upon their victims. They are able to deform the mind and body and bring agony to their enemies.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shadow_priest_4;Experienced Shadow Priest IV;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shadow_priest_4_desc;Shadow priests are adept with shadow magic, and they use the powers of the void to inflict pain and madness upon their victims. They are able to deform the mind and body and bring agony to their enemies.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shadow_priest_5;Skilled Shadow Priest V;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shadow_priest_5_desc;Shadow priests are adept with shadow magic, and they use the powers of the void to inflict pain and madness upon their victims. They are able to deform the mind and body and bring agony to their enemies.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shadow_priest_6;Expert Shadow Priest VI;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shadow_priest_6_desc;Shadow priests are adept with shadow magic, and they use the powers of the void to inflict pain and madness upon their victims. They are able to deform the mind and body and bring agony to their enemies.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shadow_priest_7;Great Shadow Priest VII;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shadow_priest_7_desc;Shadow priests are adept with shadow magic, and they use the powers of the void to inflict pain and madness upon their victims. They are able to deform the mind and body and bring agony to their enemies.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shadow_priest_8;Master Shadow Priest VIII;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shadow_priest_8_desc;Shadow priests are adept with shadow magic, and they use the powers of the void to inflict pain and madness upon their victims. They are able to deform the mind and body and bring agony to their enemies.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shadow_priest_9;Grand Master Shadow Priest IX;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shadow_priest_9_desc;Shadow priests are adept with shadow magic, and they use the powers of the void to inflict pain and madness upon their victims. They are able to deform the mind and body and bring agony to their enemies.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shadow_priest_10;Legendary Shadow Priest X;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shadow_priest_10_desc;Shadow priests are adept with shadow magic, and they use the powers of the void to inflict pain and madness upon their victims. They are able to deform the mind and body and bring agony to their enemies.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
tentacle_arm_mutation;Tentacle-arm;;;;;;;;;;;;;x;;;;;;;;;;;;;;
tentacle_arm_mutation_desc;One of this character's arms is turned into a long slimy tentacle by magic of the old gods.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
chela_hand_mutation;Claw-hand;;;;;;;;;;;;;x;;;;;;;;;;;;;;
chela_hand_mutation_desc;Under the influence of the Old Gods, one of the hands of this character transformed into the huge claw.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
chitinous_growths_mutation;Chitinous Growth;;;;;;;;;;;;;x;;;;;;;;;;;;;;
chitinous_growths_mutation_desc;Under the influence of the Old Gods, the body of this character has covered with the chitinious growths.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
spikes_mutation;Spikes;;;;;;;;;;;;;x;;;;;;;;;;;;;;
spikes_mutation_desc;Under the influence of the Old Gods, sharp chitinious spikes grown from the body of this characted.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
scales_mutation;Scales;;;;;;;;;;;;;x;;;;;;;;;;;;;;
scales_mutation_desc;Under the influence of the Old Gods, the body of this character has covered with slimy scale in some places.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
eyes_mutation;Multiple Eyes;;;;;;;;;;;;;x;;;;;;;;;;;;;;
eyes_mutation_desc;Under the influence of the Old Gods the body of this character has covered with frighten eyes.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_nraqi;N'raqi;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_nraqi_desc;This character is n'raqi. N'raqi, of the faceless ones, are a monstrous race that arose from the organic matter that seeped from the Old Gods' blighted forms during the primordial era of Azeroth. N'raqi are very insidious and cruel, their uncanny forms, resembling something between a mollusk and an insect, can plunge into shock every mortal creature.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_cthraxxi;C'thraxxi;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_cthraxxi_desc;This character is C'Thrax. C'Thraxxi are monstrous warbringers far larger and more resilient than other lesser faceless ones. These tremendous horrific creatures are even able to control minions of their Lords when they need it.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
subclass_dark_shaman;Dark Shaman;;;;;;;;;;;;;x;;;;;;;;;;;;;;
subclass_dark_shaman_desc;This character is a dark shaman: one of those who enslaved and corrupted the elements with power of the void or Fel magic.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
vampire;Vampire;;;;;;;;;;;;;x;;;;;;;;;;;;;;
vampire_desc;This character is a vampire.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
uncolonized_trait;Uncolonized;;;;;;;;;;;;;x;;;;;;;;;;;;;;
sleeping_trait;Sleeping;;;;;;;;;;;;;x;;;;;;;;;;;;;;
sleeping_trait_desc;This character is in a deep sleep.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
worgen;Worgen;;;;;;;;;;;;;x;;;;;;;;;;;;;;
worgen_desc;This character has been affected by the worgen curse.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
mindless_worgen;Mindless;;;;;;;;;;;;;x;;;;;;;;;;;;;;
mindless_worgen_desc;This character has lost its mind in the abyss of animal rage and guilt.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_night_elf;Night Elf;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_night_elf_desc;This character is a night elf.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
lost_corporeal_body;Lost Corporeal Body;;;;;;;;;;;;;x;;;;;;;;;;;;;;
lost_corporeal_body_desc;This lich has lost its corporeal body and now waiting for it regeneration.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_red_whelp;Red Whelp;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_red_whelp_desc;Dragon whelps are the smallest member of the dragonkin species, representing the offspring of a brood. As a result, they are easily the weakest variation of dragons. In most cases, however, where there are whelps, their larger cousins are close by.\n\nRed dragons once ruled as lords over all dragonkind. This nobility is reflected in every aspect of a red dragon, from its proud demeanor to its aura - one that inspires awe. It is as debilitating as the terrifying presence that other dragons possess, except that it overwhelms with a beatific aura. Red dragons exemplify the serenity of life and nature. Legends hold that the earth is renewed wherever a red dragon walks upon the earth or burns the soil with its flaming breath. Although they use fire to protect and punish, the flames always give way to new life.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_red_drake;Red Drake;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_red_drake_desc;Drakes are dragons that are still relatively young in comparison to their ancient brethren.\n\nRed dragons once ruled as lords over all dragonkind. This nobility is reflected in every aspect of a red dragon, from its proud demeanor to its aura - one that inspires awe. It is as debilitating as the terrifying presence that other dragons possess, except that it overwhelms with a beatific aura. Red dragons exemplify the serenity of life and nature. Legends hold that the earth is renewed wherever a red dragon walks upon the earth or burns the soil with its flaming breath. Although they use fire to protect and punish, the flames always give way to new life.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_red_dragon;Red Dragon;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_red_dragon_desc;Dragon is both the name for the race as a whole and the short title for the mature-aged dragon.\n\nRed dragons once ruled as lords over all dragonkind. This nobility is reflected in every aspect of a red dragon, from its proud demeanor to its aura - one that inspires awe. It is as debilitating as the terrifying presence that other dragons possess, except that it overwhelms with a beatific aura. Red dragons exemplify the serenity of life and nature. Legends hold that the earth is renewed wherever a red dragon walks upon the earth or burns the soil with its flaming breath. Although they use fire to protect and punish, the flames always give way to new life.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_red_wyrm;Red Wyrm;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_red_wyrm_desc;Wyrm is the elder stage of the dragon life cycle.\n\nRed dragons once ruled as lords over all dragonkind. This nobility is reflected in every aspect of a red dragon, from its proud demeanor to its aura - one that inspires awe. It is as debilitating as the terrifying presence that other dragons possess, except that it overwhelms with a beatific aura. Red dragons exemplify the serenity of life and nature. Legends hold that the earth is renewed wherever a red dragon walks upon the earth or burns the soil with its flaming breath. Although they use fire to protect and punish, the flames always give way to new life.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_blue_whelp;Blue Whelp;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_blue_whelp_desc;Dragon whelps are the smallest member of the dragonkin species, representing the offspring of a brood. As a result, they are easily the weakest variation of dragons. In most cases however, where there are whelps, their larger cousins are close by.\n\nBlue dragons are regal creatures, their posture and facial expressions expressing wisdom and intellect. They are creatures of ice and water, often found in cold regions and preferring to keep to themselves. They are studious, enjoying both literature and scholarly texts, and study any bit of knowledge or trivia that they come across. These dragons are best known for altering their forms and integrating into other societies in order to learn new technologies, spells, and crafts. Blue dragons are peaceful creatures, but very territorial. Once a blue dragon has claimed a certain territory, woe to any - even dragons of their own flight - who enter into that area without permission. The mighty dragon bursts from the frigid waters, its muscular form covered in glistening scales. It has patterned cobalt markings across its neck and upper body, and its wings fold almost invisibly against its sinuous body.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_blue_drake;Blue Drake;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_blue_drake_desc;Drakes are dragons that are still relatively young in comparison to their ancient brethren.\n\nBlue dragons are regal creatures, their posture and facial expressions expressing wisdom and intellect. They are creatures of ice and water, often found in cold regions and preferring to keep to themselves. They are studious, enjoying both literature and scholarly texts, and study any bit of knowledge or trivia that they come across. These dragons are best known for altering their forms and integrating into other societies in order to learn new technologies, spells, and crafts. Blue dragons are peaceful creatures, but very territorial. Once a blue dragon has claimed a certain territory, woe to any - even dragons of their own flight - who enter into that area without permission. The mighty dragon bursts from the frigid waters, its muscular form covered in glistening scales. It has patterned cobalt markings across its neck and upper body, and its wings fold almost invisibly against its sinuous body.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_blue_dragon;Blue Dragon;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_blue_dragon_desc;Dragon is both the name for the race as a whole and the short title for the mature-aged dragon.\n\nBlue dragons are regal creatures, their posture and facial expressions expressing wisdom and intellect. They are creatures of ice and water, often found in cold regions and preferring to keep to themselves. They are studious, enjoying both literature and scholarly texts, and study any bit of knowledge or trivia that they come across. These dragons are best known for altering their forms and integrating into other societies in order to learn new technologies, spells, and crafts. Blue dragons are peaceful creatures, but very territorial. Once a blue dragon has claimed a certain territory, woe to any - even dragons of their own flight - who enter into that area without permission. The mighty dragon bursts from the frigid waters, its muscular form covered in glistening scales. It has patterned cobalt markings across its neck and upper body, and its wings fold almost invisibly against its sinuous body.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_blue_wyrm;Blue Wyrm;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_blue_wyrm_desc;Wyrm is the elder stage of the dragon life cycle.\n\nBlue dragons are regal creatures, their posture and facial expressions expressing wisdom and intellect. They are creatures of ice and water, often found in cold regions and preferring to keep to themselves. They are studious, enjoying both literature and scholarly texts, and study any bit of knowledge or trivia that they come across. These dragons are best known for altering their forms and integrating into other societies in order to learn new technologies, spells, and crafts. Blue dragons are peaceful creatures, but very territorial. Once a blue dragon has claimed a certain territory, woe to any - even dragons of their own flight - who enter into that area without permission. The mighty dragon bursts from the frigid waters, its muscular form covered in glistening scales. It has patterned cobalt markings across its neck and upper body, and its wings fold almost invisibly against its sinuous body.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_green_whelp;Green Whelp;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_green_whelp_desc;Dragon whelps are the smallest member of the dragonkin species, representing the offspring of a brood. As a result, they are easily the weakest variation of dragons. In most cases however, where there are whelps, their larger cousins are close by.\n\nGreen dragons are rare creatures, not often seen on the physical plane. They are creatures of dream and make their home on the plane of the Emerald Dream. This plane is not just a place of dream crafting, but an immense verdant realm of unspoiled paradise. Other flights often call greens "brothers and sisters of dream" in respect to the realm from which they hail. The dragon has translucent, jewel-like scales that shine with a faint green light. Its eyes are glowing orbs of green-gold light, with no pupils or irises. Its sinuous and shining form flies through the air as if swimming through water. Green dragons have no enemies in the Emerald Dream, but they know that the world of Azeroth is not as lucky or as peaceful. They are capable of fighting, but choose not to if there is any option other than their own death. If conflict is unavoidable, they try to neutralize foes with their breath and leave the area. Some consider green dragons to be pacifists or weaklings. Those who have roused a green to combat fast learn the error of this opinion. After all, dreams and nightmares are not so very different.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_green_drake;Green Drake;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_green_drake_desc;Drakes are dragons that are still relatively young in comparison to their ancient brethren.\n\nGreen dragons are rare creatures, not often seen on the physical plane. They are creatures of dream and make their home on the plane of the Emerald Dream. This plane is not just a place of dream crafting, but an immense verdant realm of unspoiled paradise. Other flights often call greens "brothers and sisters of dream" in respect to the realm from which they hail. The dragon has translucent, jewel-like scales that shine with a faint green light. Its eyes are glowing orbs of green-gold light, with no pupils or irises. Its sinuous and shining form flies through the air as if swimming through water. Green dragons have no enemies in the Emerald Dream, but they know that the world of Azeroth is not as lucky or as peaceful. They are capable of fighting, but choose not to if there is any option other than their own death. If conflict is unavoidable, they try to neutralize foes with their breath and leave the area. Some consider green dragons to be pacifists or weaklings. Those who have roused a green to combat fast learn the error of this opinion. After all, dreams and nightmares are not so very different.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_green_dragon;Green Dragon;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_green_dragon_desc;Dragon is both the name for the race as a whole and the short title for the mature-aged dragon.\n\nGreen dragons are rare creatures, not often seen on the physical plane. They are creatures of dream and make their home on the plane of the Emerald Dream. This plane is not just a place of dream crafting, but an immense verdant realm of unspoiled paradise. Other flights often call greens "brothers and sisters of dream" in respect to the realm from which they hail. The dragon has translucent, jewel-like scales that shine with a faint green light. Its eyes are glowing orbs of green-gold light, with no pupils or irises. Its sinuous and shining form flies through the air as if swimming through water. Green dragons have no enemies in the Emerald Dream, but they know that the world of Azeroth is not as lucky or as peaceful. They are capable of fighting, but choose not to if there is any option other than their own death. If conflict is unavoidable, they try to neutralize foes with their breath and leave the area. Some consider green dragons to be pacifists or weaklings. Those who have roused a green to combat fast learn the error of this opinion. After all, dreams and nightmares are not so very different.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_green_wyrm;Green Wyrm;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_green_wyrm_desc;Wyrm is the elder stage of the dragon life cycle.\n\nGreen dragons are rare creatures, not often seen on the physical plane. They are creatures of dream and make their home on the plane of the Emerald Dream. This plane is not just a place of dream crafting, but an immense verdant realm of unspoiled paradise. Other flights often call greens "brothers and sisters of dream" in respect to the realm from which they hail. The dragon has translucent, jewel-like scales that shine with a faint green light. Its eyes are glowing orbs of green-gold light, with no pupils or irises. Its sinuous and shining form flies through the air as if swimming through water. Green dragons have no enemies in the Emerald Dream, but they know that the world of Azeroth is not as lucky or as peaceful. They are capable of fighting, but choose not to if there is any option other than their own death. If conflict is unavoidable, they try to neutralize foes with their breath and leave the area. Some consider green dragons to be pacifists or weaklings. Those who have roused a green to combat fast learn the error of this opinion. After all, dreams and nightmares are not so very different.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_black_whelp;Black Whelp;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_black_whelp_desc;Dragon whelps are the smallest member of the dragonkin species, representing the offspring of a brood. As a result, they are easily the weakest variation of dragons. In most cases however, where there are whelps, their larger cousins are close by.\n\nBlack dragons are large creatures that are carnivorous. They spend their time hunting, as well as watching the various wars around the world, and can often be found torturing prisoners, animals, or anything else unfortunate enough to fall into their care. A black dragon is a large, thickly-built creature with a massive chest and a long, sinuous neck. Its hide is a rich, lustrous black with large scales that are supple yet hard as rock. A crest made of peaked bone spikes runs from its head and down its back, and bristles when the great beast grows angry. Its fangs shine a coppery-red, and deep inside its mouth a constant sulpurous light emits a faint glow. Most civilized races say that black dragons have a cruel, callous look to their serpentine faces. Black dragons do not shed individual scales, but rather molt once a year, usually by spending a week resting within a lava flow of an active volcano, which peels off and consumes their discarded skin. The skin of a black dragon nearing its molt grows dull and grey. Most black dragons appear with their horns and wings in a shade of orange to brown, but a few females appear with purplish wings and horns.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_black_drake;Black Drake;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_black_drake_desc;Drakes are dragons that are still relatively young in comparison to their ancient brethren.\n\nBlack dragons are large creatures that are carnivorous. They spend their time hunting, as well as watching the various wars around the world, and can often be found torturing prisoners, animals, or anything else unfortunate enough to fall into their care. A black dragon is a large, thickly-built creature with a massive chest and a long, sinuous neck. Its hide is a rich, lustrous black with large scales that are supple yet hard as rock. A crest made of peaked bone spikes runs from its head and down its back, and bristles when the great beast grows angry. Its fangs shine a coppery-red, and deep inside its mouth a constant sulpurous light emits a faint glow. Most civilized races say that black dragons have a cruel, callous look to their serpentine faces. Black dragons do not shed individual scales, but rather molt once a year, usually by spending a week resting within a lava flow of an active volcano, which peels off and consumes their discarded skin. The skin of a black dragon nearing its molt grows dull and grey. Most black dragons appear with their horns and wings in a shade of orange to brown, but a few females appear with purplish wings and horns.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_black_dragon;Black Dragon;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_black_dragon_desc;Dragon is both the name for the race as a whole and the short title for the mature-aged dragon.\n\nBlack dragons are large creatures that are carnivorous. They spend their time hunting, as well as watching the various wars around the world, and can often be found torturing prisoners, animals, or anything else unfortunate enough to fall into their care. A black dragon is a large, thickly-built creature with a massive chest and a long, sinuous neck. Its hide is a rich, lustrous black with large scales that are supple yet hard as rock. A crest made of peaked bone spikes runs from its head and down its back, and bristles when the great beast grows angry. Its fangs shine a coppery-red, and deep inside its mouth a constant sulpurous light emits a faint glow. Most civilized races say that black dragons have a cruel, callous look to their serpentine faces. Black dragons do not shed individual scales, but rather molt once a year, usually by spending a week resting within a lava flow of an active volcano, which peels off and consumes their discarded skin. The skin of a black dragon nearing its molt grows dull and grey. Most black dragons appear with their horns and wings in a shade of orange to brown, but a few females appear with purplish wings and horns.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_black_wyrm;Black Wyrm;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_black_wyrm_desc;Wyrm is the elder stage of the dragon life cycle.\n\nBlack dragons are large creatures that are carnivorous. They spend their time hunting, as well as watching the various wars around the world, and can often be found torturing prisoners, animals, or anything else unfortunate enough to fall into their care. A black dragon is a large, thickly-built creature with a massive chest and a long, sinuous neck. Its hide is a rich, lustrous black with large scales that are supple yet hard as rock. A crest made of peaked bone spikes runs from its head and down its back, and bristles when the great beast grows angry. Its fangs shine a coppery-red, and deep inside its mouth a constant sulpurous light emits a faint glow. Most civilized races say that black dragons have a cruel, callous look to their serpentine faces. Black dragons do not shed individual scales, but rather molt once a year, usually by spending a week resting within a lava flow of an active volcano, which peels off and consumes their discarded skin. The skin of a black dragon nearing its molt grows dull and grey. Most black dragons appear with their horns and wings in a shade of orange to brown, but a few females appear with purplish wings and horns.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_bronze_whelp;Bronze Whelp;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_bronze_whelp_desc;Dragon whelps are the smallest member of the dragonkin species, representing the offspring of a brood. As a result, they are easily the weakest variation of dragons. In most cases however, where there are whelps, their larger cousins are close by.\n\nBronze dragons are smaller and more agile than dragons of the other flights, and they appear to be built for speed rather than stamina. Their bodies are thin and dexterous, with scales almost metallic in appearance. The quality of their scales is such that they are sometimes mistaken for constructs or detailed statuary. Bronze dragons are fastidious, keeping their mesh-like scales clean and shining at all times. The dragon is long and slender, its scales glinting with a metallic sheen. A spiky bone ridge runs down its back and forms a wicked point at the end of its tail. Its form shimmers from golden yellow to rich orange in the sunlight as it darts through the air. Bronze dragons prefer to use their spell-like abilities and breath weapon to confuse and scatter enemies. Afterward, they approach foes singly, swooping from the air or fighting on the ground depending on which approach offers the best tactical advantage. Bronzes can also be very patient, watching from afar until a target lets down its guard.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_bronze_drake;Bronze Drake;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_bronze_drake_desc;Drakes are dragons that are still relatively young in comparison to their ancient brethren.\n\nBronze dragons are smaller and more agile than dragons of the other flights, and they appear to be built for speed rather than stamina. Their bodies are thin and dexterous, with scales almost metallic in appearance. The quality of their scales is such that they are sometimes mistaken for constructs or detailed statuary. Bronze dragons are fastidious, keeping their mesh-like scales clean and shining at all times. The dragon is long and slender, its scales glinting with a metallic sheen. A spiky bone ridge runs down its back and forms a wicked point at the end of its tail. Its form shimmers from golden yellow to rich orange in the sunlight as it darts through the air. Bronze dragons prefer to use their spell-like abilities and breath weapon to confuse and scatter enemies. Afterward, they approach foes singly, swooping from the air or fighting on the ground depending on which approach offers the best tactical advantage. Bronzes can also be very patient, watching from afar until a target lets down its guard.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_bronze_dragon;Bronze Dragon;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_bronze_dragon_desc;Dragon is both the name for the race as a whole and the short title for the mature-aged dragon.\n\nBronze dragons are smaller and more agile than dragons of the other flights, and they appear to be built for speed rather than stamina. Their bodies are thin and dexterous, with scales almost metallic in appearance. The quality of their scales is such that they are sometimes mistaken for constructs or detailed statuary. Bronze dragons are fastidious, keeping their mesh-like scales clean and shining at all times. The dragon is long and slender, its scales glinting with a metallic sheen. A spiky bone ridge runs down its back and forms a wicked point at the end of its tail. Its form shimmers from golden yellow to rich orange in the sunlight as it darts through the air. Bronze dragons prefer to use their spell-like abilities and breath weapon to confuse and scatter enemies. Afterward, they approach foes singly, swooping from the air or fighting on the ground depending on which approach offers the best tactical advantage. Bronzes can also be very patient, watching from afar until a target lets down its guard.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_bronze_wyrm;Bronze Wyrm;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_bronze_wyrm_desc;Wyrm is the elder stage of the dragon life cycle.\n\nBronze dragons are smaller and more agile than dragons of the other flights, and they appear to be built for speed rather than stamina. Their bodies are thin and dexterous, with scales almost metallic in appearance. The quality of their scales is such that they are sometimes mistaken for constructs or detailed statuary. Bronze dragons are fastidious, keeping their mesh-like scales clean and shining at all times. The dragon is long and slender, its scales glinting with a metallic sheen. A spiky bone ridge runs down its back and forms a wicked point at the end of its tail. Its form shimmers from golden yellow to rich orange in the sunlight as it darts through the air. Bronze dragons prefer to use their spell-like abilities and breath weapon to confuse and scatter enemies. Afterward, they approach foes singly, swooping from the air or fighting on the ground depending on which approach offers the best tactical advantage. Bronzes can also be very patient, watching from afar until a target lets down its guard.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
leader_of_horde_trait;Leader of the Horde;;;;;;;;;;;;;x;;;;;;;;;;;;;;
