PROV866;Zabana;Zabana;Zabana;;;;;;;;;x
PROV867;Kwegsqoa;Kwegsqoa;Kwegsqoa;;;;;;;;;x
PROV868;Tunka'lo;Tunka'lo;Tunka'lo;;;;;;;;;x
PROV869;Nidavelir;Nidavelir;Nidavelir;;;;;;;;;x
PROV870;Snowdrift;Snowdrift;Snowdrift;;;;;;;;;x
PROV871;Bouldercrag;Bouldercrag;Bouldercrag;;;;;;;;;x
PROV872;Valkyrion;Valkyrion;Valkyrion;;;;;;;;;x
PROV873;Rohemdal;Rohemdal;Rohemdal;;;;;;;;;x
PROV874;Bor's Breath;Bor's Breath;Bor's Breath;;;;;;;;;x
PROV875;Frosthold;Frosthold;Frosthold;;;;;;;;;x
PROV876;Foot Steppes;Foot Steppes;Foot Steppes;;;;;;;;;x
PROV877;Arra;Arra;Arra;;;;;;;;;x
PROV878;Snowblind;Snowblind;Snowblind;;;;;;;;;x
PROV879;Ricket;Ricket;Ricket;;;;;;;;;x
PROV880;Garm;Garm;Garm;;;;;;;;;x
PROV881;Brunnhildar;Brunnhildar;Brunnhildar;;;;;;;;;x
PROV882;Sifreldar;Sifreldar;Sifreldar;;;;;;;;;x
PROV883;Winter Valley;Winter Valley;Winter Valley;;;;;;;;;x
PROV884;Dun Niffelem;Dun Niffelem;Dun Niffelem;;;;;;;;;x
PROV885;Frostfield;Frostfield;Frostfield;;;;;;;;;x
PROV886;Thunderfall;Thunderfall;Thunderfall;;;;;;;;;x
PROV887;Fjorn;Fjorn;Fjorn;;;;;;;;;x
PROV888;Rainspeaker;Rainspeaker;Rainspeaker;;;;;;;;;x
PROV889;Wildgrowth;Wildgrowth;Wildgrowth;;;;;;;;;x
PROV890;Wintergrowth;Wintergrowth;Wintergrowth;;;;;;;;;x
PROV891;Frenzyheart;Frenzyheart;Frenzyheart;;;;;;;;;x
PROV892;Sapphire Hive;Sapphire Hive;Sapphire Hive;;;;;;;;;x
PROV893;Nozronn;Nozronn;Nozronn;;;;;;;;;x
PROV894;Kartak;Kartak;Kartak;;;;;;;;;x
PROV895;Waygate;Waygate;Waygate;;;;;;;;;x
PROV896;Krondol;Krondol;Krondol;;;;;;;;;x
PROV897;Nesingwary;Nesingwary;Nesingwary;;;;;;;;;x
PROV898;Gorl'ro;Gorl'ro;Gorl'ro;;;;;;;;;x
PROV899;Splursh;Splursh;Splursh;;;;;;;;;x
PROV900;Spearborn;Spearborn;Spearborn;;;;;;;;;x
PROV901;Bonefields;Bonefields;Bonefields;;;;;;;;;x
PROV902;Raincoast;Raincoast;Raincoast;;;;;;;;;x
PROV903;Glumr;Glumr;Glumr;;;;;;;;;x
PROV904;Stormwright;Stormwright;Stormwright;;;;;;;;;x
PROV905;Splurmurslr;Splurmurslr;Splurmurslr;;;;;;;;;x
PROV906;Gurgrl;Gurgrl;Gurgrl;;;;;;;;;x
PROV907;Angrathar;Angrathar;Angrathar;;;;;;;;;x
PROV908;Vilehold;Vilehold;Vilehold;;;;;;;;;x
PROV909;Selfors;Selfors;Selfors;;;;;;;;;x
PROV910;Berufell;Berufell;Berufell;;;;;;;;;x
PROV911;Hoskuldsar;Hoskuldsar;Hoskuldsar;;;;;;;;;x
PROV912;Husnar;Husnar;Husnar;;;;;;;;;x
PROV913;An'markus;An'markus;An'markus;;;;;;;;;x
PROV914;Guodalir;Guodalir;Guodalir;;;;;;;;;x
PROV915;Skalmarnes;Skalmarnes;Skalmarnes;;;;;;;;;x
PROV916;Silentreach;Silentreach;Silentreach;;;;;;;;;x
PROV917;Aldur'thar;Aldur'thar;Aldur'thar;;;;;;;;;x
PROV918;Narfeyri;Narfeyri;Narfeyri;;;;;;;;;x
PROV919;Kori;Kori;Kori;;;;;;;;;x
PROV920;Ice Valley;Ice Valley;Ice Valley;;;;;;;;;x
PROV921;Balargarde;Balargarde;Balargarde;;;;;;;;;x
PROV922;Njorndar;Njorndar;Njorndar;;;;;;;;;x
PROV923;Helgafjall;Helgafjall;Helgafjall;;;;;;;;;x
PROV924;Ferstikla;Ferstikla;Ferstikla;;;;;;;;;x
PROV925;Ymirheim;Ymirheim;Ymirheim;;;;;;;;;x
PROV926;Holmslatr;Holmslatr;Holmslatr;;;;;;;;;x
PROV927;Jahaqua;Jahaqua;Jahaqua;;;;;;;;;x
PROV928;Myehona;Myehona;Myehona;;;;;;;;;x
PROV929;Forlorn;Forlorn;Forlorn;;;;;;;;;x
PROV930;Assmel;Assmel;Assmel;;;;;;;;;x
PROV931;Decrepit Flow;Decrepit Flow;Decrepit Flow;;;;;;;;;x
PROV932;Mirror of Twilight;Mirror of Twilight;Mirror of Twilight;;;;;;;;;x
PROV938;Baymouth;Baymouth;Baymouth;;;;;;;;;x
PROV939;Highcalere;Highcalere;Highcalere;;;;;;;;;x
PROV940;Coblin;Coblin;Coblin;;;;;;;;;x
PROV941;Garhill;Garhill;Garhill;;;;;;;;;x
PROV942;Northcape;Northcape;Northcape;;;;;;;;;x
PROV943;Oil Lakes;Oil Lakes;Oil Lakes;;;;;;;;;x
PROV944;Ji'kalak;Ji'kalak;Ji'kalak;;;;;;;;;x
PROV945;Hil'dor;Hil'dor;Hil'dor;;;;;;;;;x
PROV946;Battok'alor;Battok'alor;Battok'alor;;;;;;;;;x
PROV947;Aiszul'do;Aiszul'do;Aiszul'do;;;;;;;;;x
PROV948;Tinkerboom;Tinkerboom;Tinkerboom;;;;;;;;;x
PROV949;Dragon Isles;Dragon Isles;Dragon Isles;;;;;;;;;x
PROV950;Wrenchport;Wrenchport;Wrenchport;;;;;;;;;x
PROV951;Khagrihm;Khagrihm;Khagrihm;;;;;;;;;x
PROV952;Crowgate;Crowgate;Crowgate;;;;;;;;;x
PROV953;Black Coast;Black Coast;Black Coast;;;;;;;;;x
PROV954;Glaive Isle;Glaive Isle;Glaive Isle;;;;;;;;;x
PROV955;Mouth of Dragon;Mouth of Dragon;Mouth of Dragon;;;;;;;;;x
PROV956;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV957;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV958;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV959;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV960;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV961;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV962;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV963;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV964;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV965;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV966;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV967;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV968;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV969;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV970;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV971;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV972;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV973;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV974;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV975;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV976;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV977;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV978;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV979;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV980;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV981;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV982;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV983;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV984;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV985;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV986;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV987;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV988;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV989;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV990;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV991;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV992;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV993;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV994;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV995;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV996;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV997;South Sea;South Sea;South Sea;;;;;;;;;x
PROV998;South Sea;South Sea;South Sea;;;;;;;;;x
PROV999;South Sea;South Sea;South Sea;;;;;;;;;x
PROV1000;South Sea;South Sea;South Sea;;;;;;;;;x
PROV1001;South Sea;South Sea;South Sea;;;;;;;;;x
PROV1002;South Sea;South Sea;South Sea;;;;;;;;;x
PROV1003;South Sea;South Sea;South Sea;;;;;;;;;x
PROV1004;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV1005;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV1006;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV1007;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV1008;Ahn'kahet;Ahn'kahet;Ahn'kahet;;;;;;;;;x
PROV1009;Cisha'zus;Cisha'zus;Cisha'zus;;;;;;;;;x
PROV1010;En'rekan;En'rekan;En'rekan;;;;;;;;;x
PROV1011;Cralmar;Cralmar;Cralmar;;;;;;;;;x
PROV1012;Cha'drakh;Cha'drakh;Cha'drakh;;;;;;;;;x
PROV1013;Hadronox'zin;Hadronox'zin;Hadronox'zin;;;;;;;;;x
PROV1014;Nurjak;Nurjak;Nurjak;;;;;;;;;x
PROV1015;Brood Pit;Brood Pit;Brood Pit;;;;;;;;;x
PROV1016;Kral'rox;Kral'rox;Kral'rox;;;;;;;;;x
PROV1017;Serjeshaik;Serjeshaik;Serjeshaik;;;;;;;;;x
PROV1018;Sut'rashin;Sut'rashin;Sut'rashin;;;;;;;;;x
PROV1019;En'nerub;En'nerub;En'nerub;;;;;;;;;x
PROV1020;Khuljil;Khuljil;Khuljil;;;;;;;;;x
PROV1021;Gaerzos;Gaerzos;Gaerzos;;;;;;;;;x
PROV1022;Krat'ren;Krat'ren;Krat'ren;;;;;;;;;x
PROV1023;Mushvar;Mushvar;Mushvar;;;;;;;;;x
PROV1024;Grais'tolis;Grais'tolis;Grais'tolis;;;;;;;;;x
PROV1025;Haid'rix;Haid'rix;Haid'rix;;;;;;;;;x
PROV1026;Yimok'air;Yimok'air;Yimok'air;;;;;;;;;x
PROV1027;En'kerah;En'kerah;En'kerah;;;;;;;;;x
PROV1028;Sizol'rar;Sizol'rar;Sizol'rar;;;;;;;;;x
PROV1029;Gak'usil;Gak'usil;Gak'usil;;;;;;;;;x
PROV1030;Anub'dahak;Anub'dahak;Anub'dahak;;;;;;;;;x
PROV1031;Stone Pit;Stone Pit;Stone Pit;;;;;;;;;x
PROV1032;Hise'zir;Hise'zir;Hise'zir;;;;;;;;;x
PROV1033;Lost City;Lost City;Lost City;;;;;;;;;x
PROV1034;Bloodground;Bloodground;Bloodground;;;;;;;;;x
PROV1035;Krak'thol;Krak'thol;Krak'thol;;;;;;;;;x
PROV1036;Yulanul;Yulanul;Yulanul;;;;;;;;;x
PROV1037;Nisnat;Nisnat;Nisnat;;;;;;;;;x
PROV1038;Abysshard;Abysshard;Abysshard;;;;;;;;;x
PROV1039;Kreshalan;Kreshalan;Kreshalan;;;;;;;;;x
PROV1040;Kil'tal;Kil'tal;Kil'tal;;;;;;;;;x
PROV1041;Hotway;Hotway;Hotway;;;;;;;;;x
PROV1042;Candle Pass;Candle Pass;Candle Pass;;;;;;;;;x
PROV1043;Disease Coast;Disease Coast;Disease Coast;;;;;;;;;x
PROV1044;Trogg Burrows;Trogg Burrows;Trogg Burrows;;;;;;;;;x
PROV1045;Crying Shore;Crying Shore;Crying Shore;;;;;;;;;x
PROV1046;Khainis;Khainis;Khainis;;;;;;;;;x
PROV1047;Crimson City;Crimson City;Crimson City;;;;;;;;;x
PROV1048;Baravar;Baravar;Baravar;;;;;;;;;x
PROV1049;Dun Glade;Dun Glade;Dun Glade;;;;;;;;;x
PROV1050;Giant Table;Giant Table;Giant Table;;;;;;;;;x
PROV1051;Quiet Plateau;Quiet Plateau;Quiet Plateau;;;;;;;;;x
PROV1052;Waxmine;Waxmine;Waxmine;;;;;;;;;x
PROV1053;Doorward;Doorward;Doorward;;;;;;;;;x
PROV1054;Amberstand;Amberstand;Amberstand;;;;;;;;;x
PROV1055;Lowgarden;Lowgarden;Lowgarden;;;;;;;;;x
PROV1056;Dun Baran;Dun Baran;Dun Baran;;;;;;;;;x
PROV1057;Grivin;Grivin;Grivin;;;;;;;;;x
PROV1058;Goldabar;Goldabar;Goldabar;;;;;;;;;x
PROV1059;Aurum Halls;Aurum Halls;Aurum Halls;;;;;;;;;x
PROV1060;Golgobar;Golgobar;Golgobar;;;;;;;;;x
PROV1061;Diana's Tears;Diana's Tears;Diana's Tears;;;;;;;;;x
PROV1062;Bok'knock;Bok'knock;Bok'knock;;;;;;;;;x
PROV1063;Krijen;Krijen;Krijen;;;;;;;;;x
PROV1064;Dust Walley;Dust Walley;Dust Walley;;;;;;;;;x
PROV1065;Gorlogor;Gorlogor;Gorlogor;;;;;;;;;x
PROV1066;Asjavollr;Asjavollr;Asjavollr;;;;;;;;;x
PROV1067;Earthquaker;Earthquaker;Earthquaker;;;;;;;;;x
PROV1068;Grave River;Grave River;Grave River;;;;;;;;;x
PROV1069;Dryearth;Dryearth;Dryearth;;;;;;;;;x
PROV1070;Vordrassil'arin;Vordrassil'arin;Vordrassil'arin;;;;;;;;;x
PROV1071;Ursolak;Ursolak;Ursolak;;;;;;;;;x
PROV1072;Diamond Coast;Diamond Coast;Diamond Coast;;;;;;;;;x
PROV1073;Mossy Forest;Mossy Forest;Mossy Forest;;;;;;;;;x
PROV1074;Emerald Grove;Emerald Grove;Emerald Grove;;;;;;;;;x
PROV1075;Green Cape;Green Cape;Green Cape;;;;;;;;;x
PROV1076;Bald Cape;Bald Cape;Bald Cape;;;;;;;;;x
PROV1077;Sharp Ledges;Sharp Ledges;Sharp Ledges;;;;;;;;;x
PROV1078;Dry Shore;Dry Shore;Dry Shore;;;;;;;;;x
PROV1079;Strongkeep;Strongkeep;Strongkeep;;;;;;;;;x
PROV1080;Stonefall;Stonefall;Stonefall;;;;;;;;;x
PROV1081;Stonegate;Stonegate;Stonegate;;;;;;;;;x
PROV1082;Yogg'khalia;Yogg'khalia;Yogg'khalia;;;;;;;;;x
PROV1083;Ghur'knock;Ghur'knock;Ghur'knock;;;;;;;;;x
PROV1084;Far'rum;Far'rum;Far'rum;;;;;;;;;x
PROV1085;Surs'nox;Surs'nox;Surs'nox;;;;;;;;;x
PROV1086;Naz'anak;Naz'anak;Naz'anak;;;;;;;;;x
PROV1087;Ebon Depths;Ebon Depths;Ebon Depths;;;;;;;;;x
PROV1088;Saronite Way;Saronite Way;Saronite Way;;;;;;;;;x
PROV1089;Zeb'redar;Zeb'redar;Zeb'redar;;;;;;;;;x
PROV1090;Web'anar;Web'anar;Web'anar;;;;;;;;;x
PROV1091;Gri'kilah;Gri'kilah;Gri'kilah;;;;;;;;;x
PROV1092;Aikor'rekan;Aikor'rekan;Aikor'rekan;;;;;;;;;x
PROV1093;Dusty Island;Dusty Island;Dusty Island;;;;;;;;;x
PROV1094;Numesnil;Numesnil;Numesnil;;;;;;;;;x
PROV1095;Whisp Rift;Whisp Rift;Whisp Rift;;;;;;;;;x
PROV1096;Yul'tomas;Yul'tomas;Yul'tomas;;;;;;;;;x
PROV1097;Crystal Peaks;Crystal Peaks;Crystal Peaks;;;;;;;;;x
PROV1098;Spider Way;Spider Way;Spider Way;;;;;;;;;x
PROV1099;Haven'veril;Haven'veril;Haven'veril;;;;;;;;;x
PROV1100;Rocky Cape;Rocky Cape;Rocky Cape;;;;;;;;;x
PROV1101;Hollow Earth;Hollow Earth;Hollow Earth;;;;;;;;;x
PROV1102;Candle Plains;Candle Plains;Candle Plains;;;;;;;;;x
PROV1103;Madness Pass;Madness Pass;Madness Pass;;;;;;;;;x
PROV1104;Ratling Peninsula;Ratling Peninsula;Ratling Peninsula;;;;;;;;;x
PROV1105;Khusrur;Khusrur;Khusrur;;;;;;;;;x
PROV1106;Dun Ankor;Dun Ankor;Dun Ankor;;;;;;;;;x
PROV1107;Spider Bridge;Spider Bridge;Spider Bridge;;;;;;;;;x
PROV1108;Kazra'drak;Kazra'drak;Kazra'drak;;;;;;;;;x
PROV1109;Demoneye;Demoneye;Demoneye;;;;;;;;;x
PROV1110;An'lakon;An'lakon;An'lakon;;;;;;;;;x
PROV1111;Trarit'zix;Trarit'zix;Trarit'zix;;;;;;;;;x
PROV1112;Angathar;Angathar;Angathar;;;;;;;;;x
PROV1113;Maeldar;Maeldar;Maeldar;;;;;;;;;x
PROV1114;Mushgurd;Mushgurd;Mushgurd;;;;;;;;;x
PROV1115;Nor'kilogg;Nor'kilogg;Nor'kilogg;;;;;;;;;x
PROV1116;Niarduk;Niarduk;Niarduk;;;;;;;;;x
PROV1117;Zarjasux;Zarjasux;Zarjasux;;;;;;;;;x
PROV1118;Umbabu;Umbabu;Umbabu;;;;;;;;;x
PROV1119;Crimson Lake;Crimson Lake;Crimson Lake;;;;;;;;;x
PROV1120;Bloodtears Lake;Bloodtears Lake;Bloodtears Lake;;;;;;;;;x
PROV1121;Trogg Lake;Trogg Lake;Trogg Lake;;;;;;;;;x
PROV1122;Swamp;Swamp;Swamp;;;;;;;;;x
PROV1123;Swamp;Swamp;Swamp;;;;;;;;;x
PROV1124;Swamp;Swamp;Swamp;;;;;;;;;x
PROV1125;Swamp;Swamp;Swamp;;;;;;;;;x
PROV1126;Diamond Lake;Diamond Lake;Diamond Lake;;;;;;;;;x
PROV1127;Emerald Lake;Emerald Lake;Emerald Lake;;;;;;;;;x
PROV1128;Boundless Reach;Boundless Reach;Boundless Reach;;;;;;;;;x
PROV1129;Dark Abyss;Dark Abyss;Dark Abyss;;;;;;;;;x
PROV1130;Thin Abyss;Thin Abyss;Thin Abyss;;;;;;;;;x
PROV1131;Shadow Abyss;Shadow Abyss;Shadow Abyss;;;;;;;;;x
PROV1132;Great Abyss;Great Abyss;Great Abyss;;;;;;;;;x
PROV1133;Serpentine Abyss;Serpentine Abyss;Serpentine Abyss;;;;;;;;;x
PROV1134;Shattered Abyss;Shattered Abyss;Shattered Abyss;;;;;;;;;x
PROV1135;Forgotten Abyss;Forgotten Abyss;Forgotten Abyss;;;;;;;;;x
PROV1136;Devouring Abyss;Devouring Abyss;Devouring Abyss;;;;;;;;;x
PROV1137;Forbidden Abyss;Forbidden Abyss;Forbidden Abyss;;;;;;;;;x
PROV1141;Ice Ridge;Ice Ridge;Ice Ridge;;;;;;;;;x
PROV1143;World's Precipice;World's Precipice;World's Precipice;;;;;;;;;x
PROV1144;World's Precipice;World's Precipice;World's Precipice;;;;;;;;;x
PROV1151;Absorbing Scar;Absorbing Scar;Absorbing Scar;;;;;;;;;x
PROV1152;Distorting Scars;Distorting Scars;Distorting Scars;;;;;;;;;x
PROV1153;Deep Scar;Deep Scar;Deep Scar;;;;;;;;;x
PROV1154;Ulgrak;Ulgrak;Ulgrak;;;;;;;;;x
PROV1155;Junkwatt;Junkwatt;Junkwatt;;;;;;;;;x
PROV1157;Rustbolt;Rustbolt;Rustbolt;;;;;;;;;x
PROV1158;Scrapbone;Scrapbone;Scrapbone;;;;;;;;;x
PROV1159;Grum;Grum;Grum;;;;;;;;;x
PROV1160;Shipwreck;Shipwreck;Shipwreck;;;;;;;;;x
PROV1161;Wintergrasp;Wintergrasp;Wintergrasp;;;;;;;;;x
PROV1162;Sunken Ring;Sunken Ring;Sunken Ring;;;;;;;;;x
PROV1163;Eastspark;Eastspark;Eastspark;;;;;;;;;x
PROV1164;Broken Temple;Broken Temple;Broken Temple;;;;;;;;;x
PROV1165;Chilled Quagmire;Chilled Quagmire;Chilled Quagmire;;;;;;;;;x
PROV2801;Nazferiti River;Nazferiti River;Nazferiti River;;;;;;;;;x
PROV2802;Nazferiti River;Nazferiti River;Nazferiti River;;;;;;;;;x
PROV2803;Nazferiti River;Nazferiti River;Nazferiti River;;;;;;;;;x
PROV2804;Nazferiti River;Nazferiti River;Nazferiti River;;;;;;;;;x
PROV2805;Nazferiti River;Nazferiti River;Nazferiti River;;;;;;;;;x
PROV2806;Nazferiti River;Nazferiti River;Nazferiti River;;;;;;;;;x
PROV2807;Nazferiti River;Nazferiti River;Nazferiti River;;;;;;;;;x
PROV2808;Nazferiti River;Nazferiti River;Nazferiti River;;;;;;;;;x
PROV2809;Nazferiti River;Nazferiti River;Nazferiti River;;;;;;;;;x
PROV2810;Nazferiti River;Nazferiti River;Nazferiti River;;;;;;;;;x
PROV2811;Lake Nazferiti;Lake Nazferiti;Lake Nazferiti;;;;;;;;;x
PROV2812;Nazferiti River;Nazferiti River;Nazferiti River;;;;;;;;;x
PROV2813;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2814;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2816;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2817;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2818;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2820;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2821;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2822;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2823;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2824;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2825;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2826;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2827;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2828;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2829;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2830;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2831;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2832;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2833;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2834;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2835;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2836;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2837;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2838;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2839;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2840;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2841;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2842;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2843;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2844;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2845;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2846;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2847;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2848;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2849;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2850;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2851;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2852;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2853;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2854;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2855;FrozenSea;FrozenSea;FrozenSea;;;;;;;;;x
PROV2856;Moa'ki Harbor;Moa'ki Harbor;Moa'ki Harbor;;;;;;;;;x
PROV2857;Kili'ua's Atoll;Kili'ua's Atoll;Kili'ua's Atoll;;;;;;;;;x
PROV2858;Coldwind Bay;Coldwind Bay;Coldwind Bay;;;;;;;;;x
PROV2859;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2860;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2861;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2862;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2863;Strait of Coldarra;Strait of Coldarra;Strait of Coldarra;;;;;;;;;x
PROV2864;Glimmer Bay;Glimmer Bay;Glimmer Bay;;;;;;;;;x
PROV2865;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2866;Frozen Sea;Frozen Sea;Frozen Sea;;;;;;;;;x
PROV2867;Seabreach Coast;Seabreach Coast;Seabreach Coast;;;;;;;;;x
PROV2869;Seabreach Coast;Seabreach Coast;Seabreach Coast;;;;;;;;;x
PROV2870;Coast of Conquests;Coast of Conquests;Coast of Conquests;;;;;;;;;x
PROV2872;Coast of Conquests;Coast of Conquests;Coast of Conquests;;;;;;;;;x
PROV2873;Coast of Conquests;Coast of Conquests;Coast of Conquests;;;;;;;;;x
PROV2874;Coast of Conquests;Coast of Conquests;Coast of Conquests;;;;;;;;;x
PROV2876;Onslaught Bay;Onslaught Bay;Onslaught Bay;;;;;;;;;x
PROV2877;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2878;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2879;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2880;Hrothgar Pass;Hrothgar Pass;Hrothgar Pass;;;;;;;;;x
PROV2883;Hrothgar Pass;Hrothgar Pass;Hrothgar Pass;;;;;;;;;x
PROV2885;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2887;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2888;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2889;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2890;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2891;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2892;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2893;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2894;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2895;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2896;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2897;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2898;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2899;North Sea;North Sea;North Sea;;;;;;;;;x
PROV2902;Tol'nariv;Tol'nariv;Tol'nariv;;;;;;;;;x
PROV2903;Dulized;Dulized;Dulized;;;;;;;;;x
PROV2904;Sunstone;Sunstone;Sunstone;;;;;;;;;x
PROV2905;Nahom;Nahom;Nahom;;;;;;;;;x
PROV2906;Khartut;Khartut;Khartut;;;;;;;;;x
PROV2907;Tammano;Tammano;Tammano;;;;;;;;;x
PROV2908;Ramkahen;Ramkahen;Ramkahen;;;;;;;;;x
PROV2909;Mar'at;Mar'at;Mar'at;;;;;;;;;x
PROV2911;Tahret;Tahret;Tahret;;;;;;;;;x
PROV2912;Akhenet;Akhenet;Akhenet;;;;;;;;;x
PROV2913;Phedathi;Phedathi;Phedathi;;;;;;;;;x
PROV2914;Sahket;Sahket;Sahket;;;;;;;;;x
PROV2915;Helhuvip;Helhuvip;Helhuvip;;;;;;;;;x
