#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
honor_local_spirits;Honour Local Elementals;Honorer les élémentaires locaux;Ehrt die einheimischen Elementare;;;;;;;;;;;x
EVTOPTA_WCCLS.10204;I will stay true to my words.;Je resterai fidèle à mes paroles.;Ich werde meinen Worten treu bleiben.;;;;;;;;;;;x
EVTDESC_WCCLS.10300;As a master of runic magic you can use your powers to forge a runeblade. It will strengthen you and you will be able to channel your powers throught it.;En tant que maître de la magie runique, vous pouvez utiliser vos pouvoirs pour forger une lame runique. Elle vous renforcera et vous pourrez canaliser vos pouvoirs à travers elle.;Als Meister der Runenmagie könnt Ihr Eure Kräfte nutzen, um eine Runenklinge zu schmieden. Sie wird Euch stärken und Ihr werdet in der Lage sein, Eure Kräfte durch sie zu bündeln.;;;;;;;;;;;x
EVTDESC_WCCLS.10300_alt;The nathrezim are known for their smithing skills and have forged many powerful runeblades in history. Weapons like Frostmourne and Apocalypse are examples of your race's abilitities. Now you can use this abilities to forge a powerful blade for yourself.;Les Nathrezims sont connus pour leurs talents de forgeron et ont forgé de nombreuses et puissantes lames runiques dans l'histoire. Des armes comme Deuillegivre et Apocalypse sont des exemples des capacités de votre race. Vous pouvez maintenant utiliser ces capacités pour vous forger une puissante lame.;Nathrezim sind bekannt für ihre Schmiedekunst und haben in der Geschichte viele mächtige Runenklingen geformt. Waffen wie Frostmourne und Apokalypse sind Beispiele für die Fähigkeiten Eurer Rasse. Nun könnt Ihr diese Fertigkeiten nutzen, um eine mächtige Klinge für Euch selbst zu schmieden.;;;;;;;;;;;x
EVTDESC_WCCLS_10300;As a master of runic magic you can use your powers to forge a runeblade. It will strengthen you and you will be able to channel your powers throught it.;En tant que maître de la magie runique, vous pouvez utiliser vos pouvoirs pour forger une lame runique. Elle vous renforcera et vous pourrez canaliser vos pouvoirs à travers elle.;Als Meister der Runenmagie könnt Ihr Eure Kräfte nutzen, um eine Runenklinge zu schmieden. Sie wird Euch stärken und Ihr werdet in der Lage sein, Eure Kräfte durch sie zu bündeln.;;;;;;;;;;;x
EVTOPTA_WCCLS.10300;I will forge a blade empowered by unholy magic.;Je forgerai une lame dotée d'une magie impie.;Ich werde eine Klinge schmieden, die von unheiliger Magie gestärkt wird.;;;;;;;;;;;x
EVTOPTB_WCCLS.10300;I will forge a blade empowered by blood magic.;Je forgerai une lame dotée d'une magie sanglante.;Ich werde eine Klinge schmieden, die durch Blutmagie gestärkt wird.;;;;;;;;;;;x
EVTOPTC_WCCLS.10300;I will forge a blade empowered by frost magic.;Je forgerai une lame dotée d'une magie givrée.;Ich werde eine Klinge schmieden, die durch Frostmagie gestärkt wird.;;;;;;;;;;;x
EVTDESC_WCCLS.10301;After many nights spent forging and channeling unholy magic into the metal you have finished your blade. It emanates dark energies that will surely bring death to your enemies.;Après de nombreuses nuits passées à forger et à canaliser une magie impie dans le métal, vous avez terminé votre lame. Elle dégage des énergies sombres qui apporteront sûrement la mort à vos ennemis.;Nach vielen Nächten, die Ihr mit Schmieden und dem Kanalisieren von unheiliger Magie in das Metall verbracht habt, ist Eure Klinge fertig. Sie strahlt dunkle Energien aus, die Euren Feinden mit Sicherheit den Tod bringen werden.;;;;;;;;;;;x
EVTOPTA_WCCLS.10301;Now nothing can stop me.;Maintenant, rien ne peut m'arrêter.;Jetzt kann mich nichts mehr aufhalten.;;;;;;;;;;;x
EVTDESC_WCCLS.10302;After many nights spent forging and channeling blood magic into the metal you have finished your blade. It emanates dark energies that will surely bring death to your enemies.;Après de nombreuses nuits passées à forger et à canaliser la magie du sang dans le métal, vous avez terminé votre lame.  Elle dégage des énergies sombres qui apporteront sûrement la mort à vos ennemis.;Nach vielen Nächten, die Ihr mit Schmieden und dem Kanalisieren von Blutmagie in das Metall verbracht habt, ist Eure Klinge fertig. Sie strahlt dunkle Energien aus, die Euren Feinden mit Sicherheit den Tod bringen werden.;;;;;;;;;;;x
EVTOPTA_WCCLS.10302;Now nothing can stop me.;Maintenant, rien ne peut m'arrêter.;Jetzt kann mich nichts mehr aufhalten.;;;;;;;;;;;x
EVTDESC_WCCLS.10303;After many nights spent forging and channeling frost magic into the metal you have finished your blade. It emanates dark energies that will surely bring death to your enemies.;Après de nombreuses nuits passées à forger et à canaliser la magie du givre dans le métal, vous avez terminé votre lame. Elle dégage des énergies sombres qui apporteront sûrement la mort à vos ennemis.;Nach vielen Nächten, die Ihr mit Schmieden und dem Kanalisieren von Frostmagie in das Metall verbracht habt, ist Eure Klinge fertig. Sie strahlt dunkle Energien aus, die Euren Feinden mit Sicherheit den Tod bringen werden.;;;;;;;;;;;x
EVTOPTA_WCCLS.10303;Now nothing can stop me.;Maintenant, rien ne peut m'arrêter.;Jetzt kann mich nichts mehr aufhalten.;;;;;;;;;;;x
EVTDESC_WCCC.20;You have been elected to lead the Cenarion Circle.;Vous avez été élu pour diriger le Cercle cénarien.;Ihr wurdet ausgewählt, um den Zirkel des Cenarius zu leiten.;;;;;;;;;;;x
EVTOPTA_WCCC.20;I will do my best.;Je ferai de mon mieux.;Ich werde mein Bestes geben.;;;;;;;;;;;x
EVTOPTB_WCCC.20;I am not worthy.;Je n'en suis pas digne.;Ich bin nicht würdig.;;;;;;;;;;;x
EVTDESC_WCED.1;The Emerald Dream is a vast, ever-changing spirit world, that exists outside the boundaries of the physical world. The Emerald Dream represents how the world would have been, if intelligent beings had not altered its surface. It is a druids duty to spend time in this realm.;Le Rêve d'émeraude est un vaste monde spirituel en constante évolution, qui existe en dehors des limites du monde physique. Le Rêve d'émeraude représente ce que le monde aurait été si des êtres intelligents n'avaient pas modifié sa surface. C'est un devoir pour les druides de passer du temps dans ce royaume.;Der smaragdgrüne Traum ist eine riesige, sich im ewigen Wandel befindliche Geisterwelt, die außerhalb der Grenzen der physischen Welt existiert. Der smaragdgrüne Traum repräsentiert, wie die Welt gewesen wäre, wenn intelligente Wesen ihre Oberfläche nicht verändert hätten. Es ist eine Pflicht eines jeden Druiden, Zeit in diesem Reich zu verbringen.;;;;;;;;;;;x
EVTOPTA_WCED.1;I will enter the Dream.;Je vais entrer dans le Rêve.;Ich werde den Traum betreten.;;;;;;;;;;;x
EVTOPTB_WCED.1;I still have something to do.;J'ai encore quelque chose à faire.;Ich habe noch etwas zu erledigen.;;;;;;;;;;;x
EVTDESC_WCED.2;After spending some time in the Emerald Dream you started to feel a little homesick. Maybe it is time to leave this beautiful realm and go back to Azeroth?;Après avoir passé quelque temps dans le Rêve d'émeraude, vous avez commencé à avoir un peu le mal du pays. Peut-être est-il temps de quitter ce magnifique royaume et de retourner en Azeroth ?;Nachdem Ihr einige Zeit im smaragdgrünen Traum verbracht habt, bekamt Ihr langsam Heimweh. Vielleicht ist es an der Zeit, dieses schöne Reich zu verlassen und nach Azeroth zurückzukehren?;;;;;;;;;;;x
EVTOPTA_WCED.2;It is time to leave the Emerald Dream.;Il est temps de quitter le Rêve d'émeraude.;Es ist Zeit, den smaragdgrünen Traum zu verlassen.;;;;;;;;;;;x
EVTOPTB_WCED.2;No, I will spend more time here.;Non, je vais passer plus de temps ici.;Nein, ich werde noch mehr Zeit hier verbringen.;;;;;;;;;;;x
EVTDESC_WCCC.211;[From.GetSocietyGreeting], [Root.GetSocietyRank] [Root.GetFirstName].\n\nA druids true home is the Emerald Dream. You should leave the material realm behind and venture there.\n\n[From.GetSocietyFarewell].\nSigned, [From.GetSocietyRank] [From.GetFirstName];[From.GetSocietyGreeting], [Root.GetSocietyRank] [Root.GetFirstName].\n\nUn vrai foyer druidique est le Rêve d'émeraude. Vous devriez laisser le monde matériel derrière vous et vous y aventurer.\n\n[From.GetSocietyFarewell].\nSigné, [From.GetSocietyRank] [From.GetFirstName];[From.GetSocietyGreeting], [Root.GetSocietyRank] [Root.GetFirstName].\n\n Das wahre Zuhause eines Druiden ist der smaragdgrüne Traum. Ihr solltet die materielle Welt hinter euch lassen und euch dorthin wagen.\n[From.GetSocietyFarewell].\nGezeichnet, [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;;;x
request_to_rank_up_within_cenarion_circle;Request to rank up.;Demander une promotion.;Bittet um Beförderung.;;;;;;;;;;;x
request_to_rank_up_within_alt_society_tt;[GetAltSocietyRankUpTooltip];[GetAltSocietyRankUpTooltip];[GetAltSocietyRankUpTooltip];;;;;;;;;;;x
GetCCSocietyRankUpTooltip_Rank1;Has §YHarmony§! greater or equal to 1000 and is at least an Apprentice Druid.;A une §YHarmonie§! supérieure ou égale à 1000 et est au moins un apprenti druide.;Hat mindestens 1000 §YHarmonie§! und ist mindestens Druidenlehrling.;;;;;;;;;;;x
GetCCSocietyRankUpTooltip_Rank2;Has §YHarmony§! greater or equal to 3000 and is at least a Skilled Druid.;A une §YHarmonie§! supérieure ou égale à 3000 et est au moins un druide chevronné.;Hat mindestens 3000 §YHarmonie§! und ist mindestens ein[From.GeteFemale] Wilde[From.GetrMale] Druid[From.GeteFemaleOpp][From.GetinFemale].;;;;;;;;;;;x
GetCCSocietyRankUpTooltip_Rank3;Has §YHarmony§! greater or equal to 6000 and is at least a Great Druid.;A une §YHarmonie§! supérieure ou égale à 6000 et est au moins un grand druide.;Hat mindestens 6000 §YHarmonie§! und ist mindestens ein[From.GeteFemale] Große[From.GetrMale] Druid[From.GeteFemaleOpp][From.GetinFemale].;;;;;;;;;;;x
GetSOESocietyRankUpTooltip_Rank1;Has §YDevotion§! greater or equal to 1000 and is at least an Apprentice Priest.;A une §YDévotion§! supérieure ou égale à 1000 et est au moins un apprenti prêtre.;Hat mindestens 1000 §YHingabe§! und ist mindestens ein[From.GeteFemale] Priesternoviz[From.GeteFemaleOpp][From.GetinFemale].;;;;;;;;;;;x
GetSOESocietyRankUpTooltip_Rank2;Has §YDevotion§! greater or equal to 3000 and is at least a Skilled Priest.;A une §YDévotion§! supérieure ou égale à 3000 et est au moins un prêtre chevronné.;Hat mindestens 3000 §YHingabe§! und ist mindestens ein[From.GeteFemale] Geweihte[From.GetrMale].;;;;;;;;;;;x
GetSOESocietyRankUpTooltip_Rank3;Has §YDevotion§! greater or equal to 6000 and is at least a Great Priest.;A une §YDévotion§! supérieure ou égale à 6000 et est au moins un grand prêtre.;Hat mindestens 6000 §YHingabe§! und ist mindestens ein[From.GeteFemale] Kleriker[From.GetinFemale].;;;;;;;;;;;x
ancient_group;Ancient;Ancien;Urtum;;;;;;;;;;;x
protector;Ancient;Ancien protecteur;Urtumbeschützer;;;;;;;;;;;x
ancient_lore;Ancient of Lore;Ancien du savoir;Urtum der Weisheit.;;;;;;;;;;;x
ancient_war;Ancient of War;Ancien de la sagesse;Urtum des Krieges;;;;;;;;;;;x
ancient_wind;Ancient of Wind;Ancien des vents;Urtum des Windes;;;;;;;;;;;x
creature_protector;Ancient Protector;Ancien protecteur;Urtumbeschützer;;;;;;;;;;;x
creature_protector_desc;Ancients are giant, sentient demigod-like trees that serve as protectors of nature. They were among the first creatures of Azeroth, the first guardians of its life.;Les Anciens sont des arbres géants, semblables à des demi-dieux, qui servent de protecteurs de la nature. Ils ont été parmi les premières créatures d'Azeroth, les premiers gardiens de sa vie.;Urtume sind gigantische, empfindsame halbgottähnliche Bäume, die als Beschützer der Natur dienen. Sie gehörten zu den ersten Geschöpfen Azeroths, den ersten Hütern seines Lebens.;;;;;;;;;;;x
creature_ancient_lore;Ancient of Lore;Ancien du savoir;Urtum der Weisheit;;;;;;;;;;;x
creature_ancient_lore_desc;A type of ancient, the ancients of lore are the keepers of wisdom, and the living keys necessary to unlock nature's most guarded secrets.;Les Anciens du savoir sont les gardiens de la sagesse et les clés vivantes nécessaires pour déverrouiller les secrets les plus gardés de la nature.;Die Urtume der Weisheit sind die Bewahrer derselben und die lebendigen Schlüssel zur Enthüllung der am besten geschützten Geheimnisse der Natur.;;;;;;;;;;;x
creature_ancient_war;Ancient of War;Ancien de la guerre;Urtum des Krieges;;;;;;;;;;;x
creature_ancient_war_desc;One of the toughest types of ancient, ancients of war train night elves in the arts of weaponry.;L'un des Anciens les plus résistants. Les Anciens de la guerre entraînent les Elfes de la nuit dans les arts du combat.;Als eine der zähesten Arten der Urtume bilden Urtume des Krieges die Nachtelfen in der Kunst des Kampfes aus.;;;;;;;;;;;x
creature_ancient_wind;Ancient of Wind;Ancien des vents;Urtum des Windes;;;;;;;;;;;x
creature_ancient_wind_desc;Ancients of wind are able to tap into the more feral side of nature. Ancients of wind avoid combat but like other ancients, when enemies threaten nature, they battle with their allies.;Les Anciens des Vents sont capables d'exploiter le côté le plus sauvage de la nature. Les Anciens des vents évitent le combat mais, comme les autres Anciens, lorsque des ennemis menacent la nature, ils se battent avec leurs alliés.;Die Urtume des Windes sind in der Lage, die ungezähmte Seite der Natur zu nutzen. Urtume des Windes vermeiden den Kampf, aber wie andere Urtume kämpfen sie mit ihren Verbündeten, wenn Feinde die Natur bedrohen.;;;;;;;;;;;x
EVTDESC_WCRAC.300;You were walking in the forest when something fell from one of the branches. You lean over to pick it up. In your hand you hold a little seed.;Vous marchiez dans la forêt quand quelque chose est tombé d'une des branches. Vous vous penchez pour le ramasser. Dans votre main, vous tenez une petite graine.;Ihr seid im Wald spazieren gegangen, als etwas von einem der Äste fiel. Ihr beugt Euch vor, um es aufzuheben. In Eurer Hand haltet Ihr einen kleinen Samen.;;;;;;;;;;;x
EVTOPTA_WCRAC.300;I need to take care of it.;Il faut que je m'en occupe.;Ich werde mich darum kümmern.;;;;;;;;;;;x
EVTDESC_WCRAC.310;After many years of taking care of the little seed something awakened in it. From the broken seed sprouted a little ancient.;Après de nombreuses années passées à prendre soin de la petite graine, quelque chose s'est réveillé en elle. De la graine cassée a germé un petit Ancien.;Nach vielen Jahren der Pflege des kleinen Samens ist in ihm etwas erwacht. Aus dem gebrochenen Samen spross ein kleines Urtum.;;;;;;;;;;;x
EVTOPTA_WCRAC.310;New life is born.;Une nouvelle vie est née.;Ein neues Leben ist geboren.;;;;;;;;;;;x
summon_ancient;Summon Ancient;Invoquer un Ancien;Beschwörung eines Urtums;;;;;;;;;;;x
summon_ancient_desc;Summon one of the powerful protectors of the forest.;Invoquez l'un des puissants protecteurs de la forêt.;Ruft einen der mächtigen Beschützer des Waldes herbei.;;;;;;;;;;;x
EVTDESC_WCSAD.140;Ancients are powerful guardians of the forest. There are many different types of them and they have different strengths. You can choose what type of ancient you would like to summon to your court.;Les Anciens sont de puissants gardiens de la forêt. Il en existe de nombreux types différents et ont des forces différentes. Vous pouvez choisir le type d'Ancien que vous souhaitez invoquer à votre cour.;Die Urtume sind mächtige Wächter des Waldes. Es gibt viele verschiedene Arten von ihnen und sie haben unterschiedliche Stärken. Ihr könnt wählen, welche Art von Urtum Ihr an Euren Hof einladen wollt.;;;;;;;;;;;x
EVTOPTA_WCSAD.140;An ancient of war.;Un Ancien de la guerre.;Urtum des Krieges.;;;;;;;;;;;x
EVTOPTB_WCSAD.140;An ancient of lore.;Un Ancien du savoir.;Urtum der Weisheit.;;;;;;;;;;;x
EVTOPTC_WCSAD.140;An ancient of wind.;Un Ancien des vents.;Urtum des Windes.;;;;;;;;;;;x
EVTDESC_WCCC.12;[From.GetSocietyGreeting], [Root.GetSocietyRank] [Root.GetFirstName].\n\nI'm happy with your advancements in understanding of nature and hereby grant you a rank that is more representative of your knowledge.\n\n[From.GetSocietyFarewell].\nSigned, [From.GetSocietyRank] [From.GetFirstName];[From.GetSocietyGreeting], [Root.GetSocietyRank] [Root.GetFirstName].\n\nJe suis heureux de vos progrès dans la compréhension de la nature et vous accorde par la présente un rang plus représentatif de vos connaissances.\n\n[From.GetSocietyFarewell].\nSigné, [From.GetSocietyRank] [From.GetFirstName];[From.GetSocietyGreeting], [Root.GetSocietyRank] [Root.GetFirstName].\n\nIch bin erfreut über Eure Fortschritte im Verständnis der Natur und erhebe Euch hiermit in einen Rang, der eher Eurem Wissen entspricht.\n[From.GetSocietyFarewell].\nGezeichnet, [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;;;x
ask_for_ancient_mark_power_desc;Enables decision in the §YIntrigue§! menu, to request a blessing from the ancients.;Active les décisions dans le menu §YIntrigue§! pour demander la bénédiction des Anciens.;Ermöglicht im §YIntrige§!-Menü, den Segen der Urtume zu erbitten.;;;;;;;;;;;x
train_with_archdruids_power_desc;Enables decision in the §YIntrigue§! menu, to train with archdruids increasing your class level.;Active les décisions dans le menu §YIntrigue§! pour vous entraîner avec les archidruides et augmenter votre niveau de classe.;Ermöglicht im §YIntrige§!-Menü, mit Erzdruiden zu trainieren, um Eure Klassenstufe zu erhöhen.;;;;;;;;;;;x
train_young_druid_power_desc;Enables decision in the §YIntrigue§! menu, to summon a druid to your court.;Active les décisions dans le menu §YIntrigue§! pour convoquer un druide à votre cour.;Ermöglicht im §YIntrige§!-Menü, einen Druiden an Euren Hof zu rufen.;;;;;;;;;;;x
build_cenarion_enclave_power_desc;Enables decision in the §YIntrigue§! menu, to create a special [GetHospitalTempleBuilding] in your capital ([GetHospitalTemple] included).;Active les décisions dans le menu §YIntrigue§! pour créer un [GetHospitalTempleBuilding] spécial dans votre capitale (hôpital inclus).;Ermöglicht im §YIntrige§!-Menü, ein spezielles [GetHospitalTempleBuilding] in Eurer Hauptstadt zu errichten.;;;;;;;;;;;x
raise_host_of_the_wilds_power_desc;Enables decision in the §YIntrigue§! menu, to summon the host of the forest.;Active les décisions dans le menu §YIntrigue§! pour invoquer l'hôte de la forêt.;Ermöglicht im §YIntrige§!-Menü, das Heer des Waldes zu rufen.;;;;;;;;;;;x
EVTDESC_WCCSO.10100;Ancients are powerful beings that have supported the Cenarion Circle for several millennia. As a member, you can ask one of these ancients to grant you their blessing.;Les Anciens sont des êtres puissants qui ont soutenu le Cercle cénarien pendant plusieurs millénaires. En tant que membre, vous pouvez demander à l'un de ces anciens de vous accorder sa bénédiction.;Urtume sind mächtige Wesen, die den Zirkel des Zaren für Tausende von Jahren unterstützt haben. Als Mitglied könnt Ihr einen von ihnen bitten, Euch ihren Segen zu gewähren.;;;;;;;;;;;x
EVTOPTA_WCCSO.10100;I will ask an ancient of war.;Je vais demander à un Ancien de la guerre.;Ich werde ein Urtum des Krieges fragen.;;;;;;;;;;;x
EVTOPTB_WCCSO.10100;I will ask an ancient of lore.;Je vais demander à un Ancien du savoir.;Ich werde ein Urtum der Weisheit fragen.;;;;;;;;;;;x
LINE_REMOVED_DONT_TOUCH;After the taking of city your troops start sacrificing its population to the Lords of Twilight. The streets are flooded with blood and screams of innocents blend into a symphony of terror. The madness has come to this land.;Après la prise de la ville, vos troupes commencent à sacrifier sa population aux seigneurs du Crépuscule. Les rues sont inondées de sang et les cris des innocents se mêlent à une symphonie de terreur. La folie est arrivée sur cette terre.;Nach der Eroberung der Stadt beginnen Eure Truppen, ihre Bevölkerung den Herren des Zwielichts zu opfern. Die Straßen sind blutüberflutet und die Schreie von Unschuldigen verschmelzen zu einer Symphonie des Terrors. Der Wahnsinn ist in dieses Land gekommen.;;;;;;;;;;;x
LINE_REMOVED_DONT_TOUCH;Glory to the Gods Below.;Gloire aux Dieux d'en bas.;Ehre sei den Göttern in der Tiefe.;;;;;;;;;;;x
LINE_REMOVED_DONT_TOUCH;Hide this event.;Cachez cet évènement.;Dieses Ereignis ausblenden.;;;;;;;;;;;x
send_to_temple;Send to Temple of Elune;Envoyez au Temple d'Élune;In den Tempel von Elune schicken;;;;;;;;;;;x
send_to_temple_desc;Send this child to serve the Goddess.;Envoyez cet enfant servir la Déesse.;Schickt dieses Kind, um der Göttin zu dienen.;;;;;;;;;;;x
touch_of_elune;Mark of Elune;Marque d'Élune;Zeichen Elunes;;;;;;;;;;;x
touch_of_elune_desc;This character has been blessed by Elune.;Ce personnage a été béni par Élune.;Dieser Charakter wurde von Elune gesegnet.;;;;;;;;;;;x
vows_of_purity;Take Vows of Purity;Faire vœu de pureté;Gelübde der Reinheit ablegen;;;;;;;;;;;x
vows_of_purity_desc;Take your relationship with Elune even further and vow to stay pure for 10 years.;Allez encore plus loin dans votre relation avec Élune et faites le vœu de rester pur pendant 10 ans.;Vertieft Eure Beziehung zu Elune noch weiter und schwört, 10 Jahre lang rein zu bleiben.;;;;;;;;;;;x
end_purity;End Celibate;Mettre fin au célibat;Zölibat beenden;;;;;;;;;;;x
end_purity_desc;You have fulfilled your vows and can end your celibate.;Vous avez accompli vos vœux et pouvez mettre fin à votre célibat.;Ihr habt Eure Gelübde erfüllt und könnt Euer Zölibat beenden.;;;;;;;;;;;x
break_purity;Break Celibate;Rompre le célibat;Zölibat brechen;;;;;;;;;;;x
break_purity_desc;Break your vows of purity.;Brisez vos vœux de pureté.;Brecht eure Gelübde der Reinheit.;;;;;;;;;;;x
keeping_vows_purity;Keeping Vows of Purity;Tenir les voeux de pureté;Gelübde der Reinheit einhalten;;;;;;;;;;;x
keeping_vows_purity_desc;This character vowed to stay pure in the name of Elune.;Ce personnage s'est juré de rester pur au nom d'Élune.;Dieser Charakter schwor, im Namen von Elune rein zu bleiben.;;;;;;;;;;;x
touch_of_chaos;Touch of Chaos;Touché du Chaos;Berührung des Chaos;;;;;;;;;;;x
touch_of_madness;Touch of Madness;Touché de la Folie;Berührung des Wahnsinns;;;;;;;;;;;x
dreams_of_deep;Dreams of the Deep;Rêves des profondeurs;Träume aus der Tiefe;;;;;;;;;;;x
dreams_of_nyalotha;Dreams of Ny'alotha;Rêves de Ny'alotha;Träume von Ny'alotha;;;;;;;;;;;x
gaze_of_death;Gaze of Death;Regard de la mort;Blick des Todes;;;;;;;;;;;x
gaze_of_undeath;Gaze of Undeath;Regard de la non-mort;Blick des Untodes;;;;;;;;;;;x
EVTDESC_WCSE.12;[From.GetSocietyGreeting], [Root.GetSocietyRank] [Root.GetFirstName].\n\nI'm happy with your service to Elune and hereby grant you a rank that is more representative of your devoutness.\n\n[From.GetSocietyFarewell].\nSigned, [From.GetSocietyRank] [From.GetFirstName];[From.GetSocietyGreeting], [Root.GetSocietyRank] [Root.GetFirstName].\n\nJe suis heureux de votre service à Élune et vous accorde par la présente un rang plus représentatif de votre dévotion.\n\n[From.GetSocietyFarewell].\nSigné, [From.GetSocietyRank] [From.GetFirstName];[From.GetSocietyGreeting], [Root.GetSocietyRank] [Root.GetFirstName].\n\nIch bin mit Eurem Dienst für Elune zufrieden und erhebe Euch hiermit in einen Rang, der eher Eurer Frömmigkeit entspricht.\n[From.GetSocietyFarewell].\nGezeichnet, [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;;;x
EVTOPTA_WCSE.12;It is a great honour, sister.;C'est un grand honneur, ma sœur.;Es ist eine große Ehre, Schwester.;;;;;;;;;;;x
EVTDESC_WCSE.31;The Sisterhood of Elune has existed since the beginning of the Kaldorei civilization. The all-female organisation is dedicated to worshipping and serving the moon goddess Elune. Sending the girl to join them would be a great honour for her. Nonetheless she would leave your court and probably never return.;Les sœurs d'Élune existent depuis le début de la civilisation kaldorei. Cette organisation entièrement féminine se consacre au culte et au service de la déesse de la lune Élune. Envoyer la jeune fille les rejoindre serait un grand honneur pour elle. Néanmoins, elle quitterait votre cour et ne reviendrait probablement jamais.;Die Schwesternschaft von Elune existiert seit Beginn der Kaldorei-Zivilisation. Die rein weibliche Organisation widmet sich der Anbetung und dem Dienst an der Mondgöttin Elune. Das Mädchen zu schicken, um sich ihnen anzuschließen, wäre eine große Ehre für sie. Allerdings würde sie Euren Hof verlassen und wahrscheinlich nie wieder zurückkehren.;;;;;;;;;;;x
EVTOPTA_WCSE.31;She will serve the Goddess.;Elle servira la Déesse.;Sie wird der Göttin dienen.;;;;;;;;;;;x
EVTOPTB_WCSE.31;I changed my mind.;J'ai changé d'avis.;Ich habe meine Meinung geändert.;;;;;;;;;;;x
EVTDESC_WCOME_cthun.10;The host of C'Thun has been sent to you by the Old God himself. Powerful qiraji and silithid will support you in destroying the enemies of your Master.;L'hôte de C'Thun vous a été envoyé par le Dieu très ancien lui-même. Les puissants qiraji et silithides vous aideront à détruire les ennemis de votre maître.;Das Heer von C'Thun wurde Euch vom alten Gott selbst gesandt. Mächtige Qiraji und Silithiden werden Euch dabei unterstützen, die Feinde Eures Meisters zu vernichten.;;;;;;;;;;;x
EVTOPTA_WCOME_cthun.10;All hail C'Thun.;Gloire à C'Thun.;Heil C'Thun.;;;;;;;;;;;x
EVTDESC_WCOME_nzoth.10;The host of the N'Zoth has been sent to you by the Old God himself. Powerful naga and other dark minions from the seas will support you in destroying the enemies of your Master.;L'hôte de N'Zoth vous a été envoyé par le Dieu très ancien lui-même. De puissants Nagas et d'autres obscurs serviteurs de la mer vous aideront à détruire les ennemis de votre maître.;Das Heer der N'Zoth wurde Euch vom alten Gott selbst geschickt. Mächtige Naga und andere dunkle Diener werden Euch dabei unterstützen, die Feinde Eures Meisters zu vernichten.;;;;;;;;;;;x
EVTOPTA_WCOME_nzoth.10;All hail N'Zoth.;Gloire à N'Zoth.;Heil N'Zoth.;;;;;;;;;;;x
EVTDESC_WCOME_yoggsaron.10;The host of Yogg-Saron has been sent to you by the Old God himself. Corrupted watchers and n'raqi will support you in destroying the enemies of your Master.;L'hôte de Yogg-Saron vous a été envoyé par le Dieu très ancien lui-même. Les observateurs corrompus et n'raqi vous à détruire les ennemis de votre maître.;Das Heer von Yogg-Saron wurde Euch vom alten Gott selbst geschickt. Korrumpierte Beobachter und N'raqi werden Euch dabei unterstützen, die Feinde Eures Meisters zu vernichten.;;;;;;;;;;;x
EVTOPTA_WCOME_yoggsaron.10;All hail Yogg-Saron.;Gloire à Yogg-Saron.;Heil Yogg-Saron.;;;;;;;;;;;x
EVTDESC_WCOME_cthun.11;The army of C'Thun has been sent to you by the Old God himself. Powerful qiraji and silithid will support you in unleashing madness upon Azeroth.;L'armée de C'Thun vous a été envoyée par le Dieu très ancien lui-même. Les puissants qiraji et silithides vous aideront à déchaîner la folie sur Azeroth.;Das Heer von C'Thun wurde vom Alten Gott selbst zu Euch geschickt. Mächtige Qiraji und Silithiden werden Euch dabei unterstützen, den Wahnsinn auf Azeroth zu entfesseln.;;;;;;;;;;;x
EVTOPTA_WCOME_cthun.11;All hail C'Thun.;Gloire à C'Thun.;Heil C'Thun.;;;;;;;;;;;x
EVTDESC_WCOME_nzoth.11;The army of the N'Zoth has been sent to you by the Old God himself. Powerful naga and k'thir will support you in unleashing madness upon Azeroth.;L'armée de N'Zoth vous a été envoyée par le Dieu très ancien lui-même. Les puissants Nagas et k'thir vous aideront à déchaîner la folie sur Azeroth.;Die Armee der N'Zoth wurde vom alten Gott selbst zu Euch geschickt. Die mächtigen Naga und K'thir werden Euch dabei unterstützen, den Wahnsinn auf Azeroth zu entfesseln.;;;;;;;;;;;x
EVTOPTA_WCOME_nzoth.11;All hail N'Zoth.;Gloire à N'Zoth.;Heil N'Zoth.;;;;;;;;;;;x
EVTDESC_WCOME_yoggsaron.11;The army of Yogg-Saron has been sent to you by the Old God himself. Corrupted watchers and n'raqi will support you in unleashing madness upon Azeroth.;L'armée de Yogg-Saron vous a été envoyée par le Dieu très ancien lui-même. Les puissants observateurs corrompus et n'raqi vous aideront à déchaîner la folie sur Azeroth.;Das Heer von Yogg-Saron wurde vom alten Gott selbst zu Euch geschickt. Korrumpierte Beobachter und N'raqi werden Euch dabei unterstützen, den Wahnsinn auf Azeroth zu entfesseln.;;;;;;;;;;;x
EVTOPTA_WCOME_yoggsaron.11;All hail Yogg-Saron.;Gloire à Yogg-Saron.;Heil Yogg-Saron.;;;;;;;;;;;x
