wc_shops3;Commercial Plaza;;Marktplatz;;;;;;;;;;;x
wc_shops4;Market District;;Handelsmesse;;;;;;;;;;;x
wc_shops1_desc;Several shops selling food, knicknacks, and other necessities dot the roads of this town.;;;;;;;;;;;;;x
wc_shops2_desc;Some enterprises have become more successful than others, as larger buildings begin to house grander shops and merchants.;;;;;;;;;;;;;x
wc_shops3_desc;An entire plaza has been carved out of the city center, and it is meant to serve as the city's trading hub for both internal and external trade.;;;;;;;;;;;;;x
wc_shops4_desc;This section of the city has been completed dedicated to the selling of goods, necessity and luxurious, for all who can afford them.;;;;;;;;;;;;;x
wc_tavern1;Private Cellar;;Schankstube;;;;;;;;;;;x
wc_tavern2;Local Bar;;Taverne;;;;;;;;;;;x
wc_tavern3;Tavern;;Gasthof;;;;;;;;;;;x
wc_tavern4;Cabaret;;Vergnügungsviertel;;;;;;;;;;;x
wc_tavern1_desc;A small private cellar within town has become the populace's primary method of any type of inebriation.;;;;;;;;;;;;;x
wc_tavern2_desc;The local cellar has now moved above ground becoming a center of many nights gone awry.;;;;;;;;;;;;;x
wc_tavern3_desc;This tavern not only raises the spirits of the populace, but gives several a night away in what many would call the doghouse.;;;;;;;;;;;;;x
wc_tavern4_desc;Truly a house of hedonism and debauchery, many enter wanting it all, leaving with nothing left to give.;;;;;;;;;;;;;x
wc_richres1;Noble Townhouses;;Adelshäuser;;;;;;;;;;;x
wc_richres2;Noble Estates;;Adlige Anwesen;;;;;;;;;;;x
wc_richres3;Expansive Estates;;Villen;;;;;;;;;;;x
wc_richres4;Mansions;;Adlige Residenz;;;;;;;;;;;x
wc_richres1_desc;Large townhouses are specifically reserved for the nobility of this town as they stand domineering over the residences.;;;;;;;;;;;;;x
wc_richres2_desc;The nobility have claimed much of the land around their residences, further adding to their wealth and prestige.;;;;;;;;;;;;;x
wc_richres3_desc;Noble estates dominate the landscape outside the city walls painting a picture of power and richness for our city.;;;;;;;;;;;;;x
wc_richres4_desc;Large mansions have begun to dot the landscape centered in the confines of large noble estate lands. Does their wealth know no bounds?;;;;;;;;;;;;;x
wc_bank1;Moneylender;;Geldverleiher;;;;;;;;;;;x
wc_bank2;Counting House;;Zahlhaus;;;;;;;;;;;x
wc_bank3;Bank;;Bank;;;;;;;;;;;x
wc_bank4;Treasury;;Schatzhaus;;;;;;;;;;;x
wc_bank1_desc;A small-time money lender has set up shop in the town. Many see the lender as a great opportunity for commercial enterprise while some see another scam artist.;;;;;;;;;;;;;x
wc_bank2_desc;A dedicated counting house has been constructed within the city limits. The workers ensure standard weights and currencies are used in market trades.;;;;;;;;;;;;;x
wc_bank3_desc;A city this size cannot thrive without a level of central banking. Lucky enough, a bank has found great profitability right in the middle of town.;;;;;;;;;;;;;x
wc_bank4_desc;City controlled funds are minted, counted, and distributed from this golden palace of banking and lending.;;;;;;;;;;;;;x
wc_auction1;Auction Grounds;;Auktionsplatz;;;;;;;;;;;x
wc_auction2;Auction House;;Auktionshaus;;;;;;;;;;;x
wc_auction3;Trading House;;Handelshaus;;;;;;;;;;;x
wc_auction4;Stock Market;;Börse;;;;;;;;;;;x
wc_auction1_desc;Centralized grounds for general auction trading of all sorts, though the whole process is rather disorganized.;;;;;;;;;;;;;x
wc_auction2_desc;Now a permanent structure is dedicated to public trading and auctions, and as such, trading has become more frequent.;;;;;;;;;;;;;x
wc_auction3_desc;The previous auction house has become an even larger hub of free trading. More merchants from all around bring luxury and rare goods to be traded with the public of this city.;;;;;;;;;;;;;x
wc_auction4_desc;The market here has moved past tangible goods and has moved onto untangible ones such as industry names, brands, and stock ownerships in companies.;;;;;;;;;;;;;x
wc_poor1;Encampments;;Zeltlager;;;;;;;;;;;x
wc_poor2;Slums;;Elendsviertel;;;;;;;;;;;x
wc_poor3;Urban Lodging;;Städtische Unterkünfte;;;;;;;;;;;x
wc_poor4;Urban Sprawl;;Vororte;;;;;;;;;;;x
wc_poor1_desc;Shambling and poorly constructed tents and homes are built in the shadow of this city's walls and defenses, removed from the true citizens and those wealthy enough to live in safety.;;;;;;;;;;;;;x
wc_poor2_desc;Contributing a grand amount to the population, these slums exist both within and outside of the city creating an unsafe, yet stable, housing option for the poor.;;;;;;;;;;;;;x
wc_poor3_desc;Large houses called lodgings have been built within the city to better handle the expanding poor population. Cramped and uncomfortable, these structures bring  more off of the streets and into the recorded levy.;;;;;;;;;;;;;x
wc_poor4_desc;This city can be seen from miles away, perhaps not because of its gleaming jewels of wealth and magic that tower above it, but rather because of the large sprawl of slums hugging its walls.;;;;;;;;;;;;;x
wc_school1;Private School;;Privatschule;;;;;;;;;;;x
wc_school2;College;;Fachschule;;;;;;;;;;;x
wc_school3;University;;Universität;;;;;;;;;;;x
wc_school4;Academy;;Akademie;;;;;;;;;;;x
wc_school1_desc;Opportunities for the wealthy to educate their young now exists for those living in the city, though many unable to cope with the costs are left illiterate.;;;;;;;;;;;;;x
wc_school2_desc;A city college has opened up to broaden the opportunities available for young and adult citizens to broaden their horizons.;;;;;;;;;;;;;x
wc_school3_desc;This university allows the citizens of this city to further specialize their work and, in the long term, contribute to the region's enduring prosperity.;;;;;;;;;;;;;x
wc_school4_desc;One of the many crown jewels in this municipality, acceptance into this academy is a dream for many miles around, allowing the academy to garner the reputation that any who attend it are gauranteed a future.;;;;;;;;;;;;;x
wc_cshipyard1;Local City Dock;;Kleine städtische Anlegestelle;;;;;;;;;;;x
wc_cshipyard2;Small Shipyard;;Kleine Werft;;;;;;;;;;;x
wc_cshipyard3;Coastal Shipyards;;Werft;;;;;;;;;;;x
wc_cshipyard4;Private Drydocks;;Private Trockendocks;;;;;;;;;;;x
wc_cshipyard1_desc;Though the boats born from these humble docks are for commercial or gathering use, some larger galleys are found to be leviable by the city.;;;;;;;;;;;;;x
wc_cshipyard2_desc;A small dedicated shipyard has now been built to focus solely on the product of sea faring warships.;;;;;;;;;;;;;x
wc_cshipyard3_desc;Several shipyard now line the coastline, all united in a common goal so that the fruits of their labor may rule the waves.;;;;;;;;;;;;;x
wc_cshipyard4_desc;An independent shipbuilding enterprise has taken over the city's shipyards, improving upon previous processes and creating a warship manufactory sure to draw the envy of any naval power.;;;;;;;;;;;;;x
wc_wharf1;Quiet Wharf;;Stiller Kai;;;;;;;;;;;x
wc_wharf2;Merchant Docks;;Handelshafen;;;;;;;;;;;x
wc_wharf3;Commercial Wharf;;Kommerzielle Werft;;;;;;;;;;;x
wc_wharf4;Bustling Seaport;;Geschäftiger Hafen;;;;;;;;;;;x
wc_wharf1_desc;A small wharf consisting of a few piers has been constructed here bringing in more fish than actual commercial income.;;;;;;;;;;;;;x
wc_wharf2_desc;These piers have become more dedicated over time to accommodate merchant housing and stalls, increasing the commercial capabilities of these docks.;;;;;;;;;;;;;x
wc_wharf3_desc;These docks have expanded greatly to house several merchants and shipping company quarters as well as the numerous ships of both parties.;;;;;;;;;;;;;x
wc_wharf4_desc;Bustling is an understatement when one looks upon the impressive merchant navies that frequent this seaport and the goods that come from far away lands birthed from their commercial enterprise.;;;;;;;;;;;;;x
wc_townhall1;Meeting Hall;;Versammlungshalle;;;;;;;;;;;x
wc_townhall2;Council Chambers;;Ratskammern;;;;;;;;;;;x
wc_townhall3;Town Hall;;Stadthalle;;;;;;;;;;;x
wc_townhall4;City Hall;;Rathaus;;;;;;;;;;;x
wc_townhall5;City Palace;;Stadtpalast;;;;;;;;;;;x
wc_townhall1_desc;A building in the center of the city has been erected to help give safe space for those in charge of the town. Many important decisions are made here daily.;;;;;;;;;;;;;x
wc_townhall2_desc;City officials are now elected as council members, and these council people meet in these chambers to discuss the matters of the city and its people.;;;;;;;;;;;;;x
wc_townhall3_desc;The council chambers have been upgraded to include other public amenities such as law enforcement agencies, a small city library, and a wing for lawmakers.;;;;;;;;;;;;;x
wc_townhall4_desc;As the city grows, the processes that support it must grow as well. This has been exemplified through the stone centerpiece of this city that is the city hall.;;;;;;;;;;;;;x
wc_townhall5_desc;A bastion of bureacracy garrisoning an army of lawmakers and bureacratic workers, this building is the beating heart of the city controlling everything through and from complex laws and taxes.;;;;;;;;;;;;;x
wc_temple1;Hallowed Ground;;Geheiligter Boden;;;;;;;;;;;x
wc_temple2;Sacred Shrine;;Heiliger Schrein;;;;;;;;;;;x
wc_temple3;Sanctuary;;Sanktuarium;;;;;;;;;;;x
wc_temple4;Temple;;Tempel;;;;;;;;;;;x
wc_temple5;Divine Temple;;Tempel des göttlichen;;;;;;;;;;;x
wc_temple6;Sacred Citadel;;Heilige Zitadelle;;;;;;;;;;;x
wc_temple1_desc;The land in this region has been deemed holy ground, leading practitioners from the area to converge here and find community in common beliefs.;;;;;;;;;;;;;x
wc_temple2_desc;A small physical structure has taken root upon this hallowed ground, giving space to its practitioners and their respective communities.;;;;;;;;;;;;;x
wc_temple3_desc;The communities here have become semi-autonomous, creating a sanctuary for those tired of the life outside of them and their practices.;;;;;;;;;;;;;x
wc_temple4_desc;Leaders have been chosen by local congregations forming a church-like hierarchy of power. This has been officialized in the construction of a new house of belief and practice that stands out in the region.;;;;;;;;;;;;;x
wc_temple5_desc;The temple here has become a beacon for its practitioners pulling believers from all around the region to worship here with countless others.;;;;;;;;;;;;;x
wc_temple6_desc;This place of faith has become a true holy site for those who trust and believe in the local faith, creating an incorruptible citadel of belief.;;;;;;;;;;;;;x
wc_macademy1;Cantrip School;;Schule für Zaubertricks;;;;;;;;;;;x
wc_macademy2;Magic College;;Magische Hochschule;;;;;;;;;;;x
wc_macademy3;Sorcerer Academy;;Akademie für Zauberer;;;;;;;;;;;x
wc_macademy4;Arcanacity;;Arkaneum;;;;;;;;;;;x
wc_macademy1_desc;A small school that teaches its students, some rather talented, basic magic spells including firebolt and arcane missles.;;;;;;;;;;;;;x
wc_macademy2_desc;This college is filled with dedicated sorcerers and mages continuing their training as they master portalcrafting and inscription.;;;;;;;;;;;;;x
wc_macademy3_desc;An academy dominates the block, and the sheer amount of students it has under its tutelage is beginning to alter the ley fields in the area.;;;;;;;;;;;;;x
wc_macademy4_desc;Several academy buildings form nothing short of a city-wide campus and master mages graduate from its ranks having mastered destructive magics.;;;;;;;;;;;;;x
wc_cantonment1;Temple Quarters;;Tempelquartiere;;;;;;;;;;;x
wc_cantonment2;Small Cantonment;;Kantonalsverwaltung;;;;;;;;;;;x
wc_cantonment3;Guard Stations;;Wachstation;;;;;;;;;;;x
wc_cantonment4;Neighboring Barracks;;Angrenzende Kasernen;;;;;;;;;;;x
wc_cantonment1_desc;The temple in this area has been garrisoned by a small troupe of troops dedicated to this holy place's defense.;;;;;;;;;;;;;x
wc_cantonment2_desc;A larger part of the temple has been dedicated to the stationing of troops and maintaining a constant guard.;;;;;;;;;;;;;x
wc_cantonment3_desc;The guards of this temple have expanded their influence and established guard stations further out from the temple able to detect attacks before they occur.;;;;;;;;;;;;;x
wc_cantonment4_desc;Large barracks now stand outside the temple grounds and house a large contingent of soldiers dedicated to the faith. ;;;;;;;;;;;;;x
wc_templeadditions1;Stained Glass;;Gefärbtes Glas;;;;;;;;;;;x
wc_templeadditions2;Magic Altars;;Magischer Altar;;;;;;;;;;;x
wc_templeadditions3;Temple Offices;;Tempelverwaltung;;;;;;;;;;;x
wc_templeadditions4;Reliquary;;Reliquiar;;;;;;;;;;;x
wc_templeadditions1_desc;Fine, tempered stained glass has been installed in the fixtures of this temple.;;In den Einbauten dieses Tempels wurde feines, gehärtetes Buntglas installiert.;;;;;;;;;;;x
wc_templeadditions2_desc;Magic Altars;;Magischer Altar;;;;;;;;;;;x
wc_templeadditions3_desc;Temple Offices;;Tempelverwaltung;;;;;;;;;;;x
wc_templeadditions4_desc;Reliquary;;Reliquiar;;;;;;;;;;;x
wc_graveyard1;Graveyard;;Friedhof;;;;;;;;;;;x
wc_graveyard2;Tombs;;Grabmäler;;;;;;;;;;;x
wc_graveyard3;Crypts;;Krypten;;;;;;;;;;;x
wc_graveyard4;Catacombs;;Katakomben;;;;;;;;;;;x
wc_graveyard1_desc;Graveyard;;Friedhof;;;;;;;;;;;x
wc_graveyard2_desc;Tombs;;Grabmäler;;;;;;;;;;;x
wc_graveyard3_desc;Crypts;;Krypten;;;;;;;;;;;x
wc_graveyard4_desc;Catacombs;;Katakomben;;;;;;;;;;;x
wc_rencampment1;Religious Encampment;;Religiöses Zeltlager;;;;;;;;;;;x
wc_rencampment2;Priestly Cottages;;Priesterhütten;;;;;;;;;;;x
wc_rencampment3;Temple Town;;Tempelstadt;;;;;;;;;;;x
wc_rencampment4;Temple District;;Tempelbezirk;;;;;;;;;;;x
wc_rencampment1_desc;Religious Encampment;;Religiöses Zeltlager;;;;;;;;;;;x
wc_rencampment2_desc;Priestly Cottages;;Priesterhütten;;;;;;;;;;;x
wc_rencampment3_desc;Temple Town;;Tempelstadt;;;;;;;;;;;x
wc_rencampment4_desc;Temple District;;Tempelbezirk;;;;;;;;;;;x
wc_manasource1;Mana Pool;;Manabecken;;;;;;;;;;;x
wc_manasource2;Font of Mana;;Manabrunnen;;;;;;;;;;;x
wc_manasource3;Potent Arcana;;Mächtiges  Arkanum;;;;;;;;;;;x
wc_manasource4;Leyline Focus;;Leylinien-Kreuzung;;;;;;;;;;;x
wc_manasource1_desc;Mana Pool;;Manabecken;;;;;;;;;;;x
wc_manasource2_desc;Font of Mana;;Manabrunnen;;;;;;;;;;;x
wc_manasource3_desc;Potent Arcana;;Mächtiges  Arkanum;;;;;;;;;;;x
wc_manasource4_desc;Leyline Focus;;Leylinien-Kreuzung;;;;;;;;;;;x
wc_mlibrary1;Bookshelves;;Bücherregale;;;;;;;;;;;x
wc_mlibrary2;Library;;Bibliothek;;;;;;;;;;;x
wc_mlibrary1_desc;Bookshelves;;Bücherregale;;;;;;;;;;;x
wc_mlibrary2_desc;Library;;Bibliothek;;;;;;;;;;;x
wc_twalls1;Temple Barricades;;Tempelbarrikaden;;;;;;;;;;;x
wc_twalls2;Temple Palisade;;Tempelpalisaden;;;;;;;;;;;x
wc_twalls3;Temple Walls;;Tempelmauern;;;;;;;;;;;x
wc_twalls4;Magic-Infused Temple Walls;;Magieverstärkte Tempelmauern;;;;;;;;;;;x
wc_twalls1_desc;Temple Barricades;;Tempelbarrikaden;;;;;;;;;;;x
wc_twalls2_desc;Temple Palisade;;Tempelpalisaden;;;;;;;;;;;x
wc_twalls3_desc;Temple Walls;;Tempelmauern;;;;;;;;;;;x
wc_twalls4_desc;Magic-Infused Temple Walls;;Magieverstärkte Tempelmauern;;;;;;;;;;;x
wc_mfortifications1;Arcane Podiums;;Arkane Podeste;;;;;;;;;;;x
wc_mfortifications2;Animated Sentries;;Belebte Wächter;;;;;;;;;;;x
wc_mfortifications3;Magical Constructs;;Magische Konstrukte;;;;;;;;;;;x
wc_mfortifications4;Divine Defenses;;Göttliche Verteidigung;;;;;;;;;;;x
wc_mfortifications1_desc;Arcane Podiums;;Arkane Podeste;;;;;;;;;;;x
wc_mfortifications2_desc;Animated Sentries;;Belebte Wächter;;;;;;;;;;;x
wc_mfortifications3_desc;Magical Constructs;;Magische Konstrukte;;;;;;;;;;;x
wc_mfortifications4_desc;Divine Defenses;;Göttliche Verteidigung;;;;;;;;;;;x
wc_tshipyard1;Small Temple Docks;;Kleiner Tempelkai;;;;;;;;;;;x
wc_tshipyard2;Temple Wharf;;Tempelanlegestelle;;;;;;;;;;;x
wc_tshipyard3;Temple Shipyard;;Tempelwerft;;;;;;;;;;;x
wc_tshipyard4;Enchanted Drydocks;;Verzauberte Trockendocks;;;;;;;;;;;x
wc_tshipyard1_desc;Small Temple Docks;;Kleiner Tempelkai;;;;;;;;;;;x
wc_tshipyard2_desc;Temple Wharf;;Tempelanlegestelle;;;;;;;;;;;x
wc_tshipyard3_desc;Temple Shipyard;;Tempelwerft;;;;;;;;;;;x
wc_tshipyard4_desc;Enchanted Drydocks;;Verzauberte Trockendocks;;;;;;;;;;;x
wc_hportal;Portal Chamber;;Portalraum;;;;;;;;;;;x
wc_hsanctum;Divine Sanctum;;Göttliches Sanktuarium;;;;;;;;;;;x
wc_hportal_desc;Portal Chamber;;Portalraum;;;;;;;;;;;x
wc_hsanctum_desc;Divine Sanctum;;Göttliches Sanktuarium;;;;;;;;;;;x
wc_tpgarrison1;Mercenaries;;Söldnerlager;;;;;;;;;;;x
wc_tpgarrison2;Post Guard;;Postwächter;;;;;;;;;;;x
wc_tpgarrison3;Merchant Quarter Barracks;;Handelskasernen;;;;;;;;;;;x
wc_tpgarrison4;Merchant Navy Bastion;;Handelsmarine;;;;;;;;;;;x
wc_tpgarrison1_desc;Mercenaries;;Söldnerlager;;;;;;;;;;;x
wc_tpgarrison2_desc;Post Guard;;Postwächter;;;;;;;;;;;x
wc_tpgarrison3_desc;Merchant Quarter Barracks;;Handelskasernen;;;;;;;;;;;x
wc_tpgarrison4_desc;Merchant Navy Bastion;;Handelsmarine;;;;;;;;;;;x
wc_tpmerchants1;Merchant Envoys;;Handelsvertreter;;;;;;;;;;;x
wc_tpmerchants2;Trade Delegation;;Handelsdelegation;;;;;;;;;;;x
wc_tpmerchants3;Merchant Workforce;;Handelsunternehmen;;;;;;;;;;;x
wc_tpmerchants4;Trade Legion;;Handelslegion;;;;;;;;;;;x
wc_tpmerchants1_desc;Merchant Envoys;;Handelsvertreter;;;;;;;;;;;x
wc_tpmerchants2_desc;Trade Delegation;;Handelsdelegation;;;;;;;;;;;x
wc_tpmerchants3_desc;Merchant Workforce;;Handelsunternehmen;;;;;;;;;;;x
wc_tpmerchants4_desc;Trade Legion;;Handelslegion;;;;;;;;;;;x
wc_tpdocks1;Pier;;Kai;;;;;;;;;;;x
wc_tpdocks2;Wharf;;Anlegestelle;;;;;;;;;;;x
wc_tpdocks3;Docks;;Werft;;;;;;;;;;;x
wc_tpdocks4;Guild Harbor;;Gildenhafen;;;;;;;;;;;x
wc_tpdocks1_desc;Pier;;Kai;;;;;;;;;;;x
wc_tpdocks2_desc;Wharf;;Anlegestelle;;;;;;;;;;;x
wc_tpdocks3_desc;Docks;;Werft;;;;;;;;;;;x
wc_tpdocks4_desc;Guild Harbor;;Gildenhafen;;;;;;;;;;;x
wc_fairgrounds1;Trading Grounds;;Handelsplatz;;;;;;;;;;;x
wc_fairgrounds2;Merchant Stockade;;Kaufmannsladen;;;;;;;;;;;x
wc_fairgrounds3;Guild Merchant Quarter;;Gildenhändlerviertel;;;;;;;;;;;x
wc_fairgrounds1_desc;Trading Grounds;;Handelsplatz;;;;;;;;;;;x
wc_fairgrounds2_desc;Merchant Stockade;;Kaufmannsladen;;;;;;;;;;;x
wc_fairgrounds3_desc;Guild Merchant Quarter;;Gildenhändlerviertel;;;;;;;;;;;x
wc_tpwarehouse1;Warehouse;;Warenlager;;;;;;;;;;;x
wc_tpwarehouse1_desc;Warehouse;;Warenlager;;;;;;;;;;;x
wc_ghbarracks1;Mercenary Garrison;;Söldnergarnison;;;;;;;;;;;x
wc_ghbarracks2;Mercenary Camp;;Söldnerlager;;;;;;;;;;;x
wc_ghbarracks3;Guild Barracks;;Gildenkaserne;;;;;;;;;;;x
wc_ghbarracks1_desc;Mercenary Garrison;;Söldnergarnison;;;;;;;;;;;x
wc_ghbarracks2_desc;Mercenary Camp;;Söldnerlager;;;;;;;;;;;x
wc_ghbarracks3_desc;Guild Barracks;;Gildenkaserne;;;;;;;;;;;x
wc_gharmory1;Metal Workers;;Metallverarbeiter;;;;;;;;;;;x
wc_gharmory2;Guild Blacksmiths;;Gildenschmiede;;;;;;;;;;;x
wc_gharmory3;Guild Armory;;Gildenarsenal;;;;;;;;;;;x
wc_gharmory1_desc;Metal Workers;;Metallverarbeiter;;;;;;;;;;;x
wc_gharmory2_desc;Guild Blacksmiths;;Gildenschmiede;;;;;;;;;;;x
wc_gharmory3_desc;Guild Armory;;Gildenarsenal;;;;;;;;;;;x
wc_ghmages1;Hedge Wizard Den;;Heckenzauberer-Höhle;;;;;;;;;;;x
wc_ghmages2;Magic Quarters;;Magische Viertel;;;;;;;;;;;x
wc_ghmages3;Mage Tower;;Magierturm;;;;;;;;;;;x
wc_ghmages1_desc;Hedge Wizard Den;;Heckenzauberer-Höhle;;;;;;;;;;;x
wc_ghmages2_desc;Magic Quarters;;Magische Viertel;;;;;;;;;;;x
wc_ghmages3_desc;Mage Tower;;Magierturm;;;;;;;;;;;x
wc_ghoffice1;Personal Abode;;Persönlicher Wohnsitz;;;;;;;;;;;x
wc_ghoffice2;Guildmaster's Office;;Gildenmeisteramt;;;;;;;;;;;x
wc_ghoffice3;Guildmaster's Chambers;;Gildeführerkammern;;;;;;;;;;;x
wc_ghoffice1_desc;Personal Abode;;Persönlicher Wohnsitz;;;;;;;;;;;x
wc_ghoffice2_desc;Guildmaster's Office;;Gildenmeisteramt;;;;;;;;;;;x
wc_ghoffice3_desc;Guildmaster's Chambers;;Gildeführerkammern;;;;;;;;;;;x
wc_ghmarket1;Trading Grounds;;Handelsgelände;;;;;;;;;;;x
wc_ghmarket2;Guild Marketplace;;Gildenmarktplatz;;;;;;;;;;;x
wc_ghmarket3;Guild Quarter;;Gildenviertel;;;;;;;;;;;x
wc_ghmarket1_desc;Trading Grounds;;Handelsgelände;;;;;;;;;;;x
wc_ghmarket2_desc;Guild Marketplace;;Gildenmarktplatz;;;;;;;;;;;x
wc_ghmarket3_desc;Guild Quarter;;Gildenviertel;;;;;;;;;;;x
wc_ghsecrets1;Scrying Orbs;;Kugeln der Vorsehung;;;;;;;;;;;x
wc_ghsecrets2;Underground Chambers;;Unterirdische Kammern;;;;;;;;;;;x
wc_ghsecrets3;Guildmaster's Vault;;Gewölbe des Gildenmeisters;;;;;;;;;;;x
wc_ghsecrets1_desc;Scrying Orbs;;Kugeln der Vorsehung;;;;;;;;;;;x
wc_ghsecrets2_desc;Underground Chambers;;Unterirdische Kammern;;;;;;;;;;;x
wc_ghsecrets3_desc;Guildmaster's Vault;;Gewölbe des Gildenmeisters;;;;;;;;;;;x
wc_ghcontracts1;Low Buyer Contracts;;Günstige Kontrakte;;;;;;;;;;;x
wc_ghcontracts2;Regional Contracts;;Regionale Verträge;;;;;;;;;;;x
wc_ghcontracts3;Seafaring Contracts;;Seefahrerverträge;;;;;;;;;;;x
wc_ghcontracts1_desc;Low Buyer Contracts;;Günstige Kontrakte;;;;;;;;;;;x
wc_ghcontracts2_desc;Regional Contracts;;Regionale Verträge;;;;;;;;;;;x
wc_ghcontracts3_desc;Seafaring Contracts;;Seefahrerverträge;;;;;;;;;;;x
wc_ghmartial1;Guild Engineers;;Gildeningenieure;;;;;;;;;;;x
wc_ghmartial2;Engineer Workshop;;Ingenieurwerkstatt;;;;;;;;;;;x
wc_ghmartial3;Laboratory;;Labor;;;;;;;;;;;x
wc_ghmartial1_desc;Guild Engineers;;Gildeningenieure;;;;;;;;;;;x
wc_ghmartial2_desc;Engineer Workshop;;Ingenieurwerkstatt;;;;;;;;;;;x
wc_ghmartial3_desc;Laboratory;;Labor;;;;;;;;;;;x
wc_ghlibrary1;Personal Library;;Persönliche Bibliothek;;;;;;;;;;;x
wc_ghlibrary2;Archives;;Archive;;;;;;;;;;;x
wc_ghlibrary3;Atheneum;;Atheneum;;;;;;;;;;;x
wc_ghlibrary1_desc;Personal Library;;Persönliche Bibliothek;;;;;;;;;;;x
wc_ghlibrary2_desc;Archives;;Archive;;;;;;;;;;;x
wc_ghlibrary3_desc;Atheneum;;Atheneum;;;;;;;;;;;x
wc_ghartifacts1;Personal Portraits;;Persönliche Bildnisse;;;;;;;;;;;x
wc_ghartifacts2;Exotic Servants;;Exotische Diener;;;;;;;;;;;x
wc_ghartifacts3;Dangerous Artifacts;;Gefährliche Artefakte;;;;;;;;;;;x
wc_ghartifacts1_desc;Personal Portraits;;Persönliche Bildnisse;;;;;;;;;;;x
wc_ghartifacts2_desc;Exotic Servants;;Exotische Diener;;;;;;;;;;;x
wc_ghartifacts3_desc;Dangerous Artifacts;;Gefährliche Artefakte;;;;;;;;;;;x
wc_ghstorage1;Storage Depot;;Lagerhalle;;;;;;;;;;;x
wc_ghstorage2;Trade Depot;;Handelsdepot;;;;;;;;;;;x
wc_ghstorage3;Guild Warehouse;;Gildenlager;;;;;;;;;;;x
wc_ghstorage1_desc;Storage Depot;;Lagerhalle;;;;;;;;;;;x
wc_ghstorage2_desc;Trade Depot;;Handelsdepot;;;;;;;;;;;x
wc_ghstorage3_desc;Guild Warehouse;;Gildenlager;;;;;;;;;;;x
wc_ghshippers1;Light Brigs;;Leichte Briggen;;;;;;;;;;;x
wc_ghshippers2;Swift Fluyts;;Schnelle Fluyten;;;;;;;;;;;x
wc_ghshippers3;Shipping Galleons;;Transportgaleonen;;;;;;;;;;;x
wc_ghshippers1_desc;Light Brigs;;Leichte Briggen;;;;;;;;;;;x
wc_ghshippers2_desc;Swift Fluyts;;Schnelle Fluyten;;;;;;;;;;;x
wc_ghshippers3_desc;Shipping Galleons;;Transportgaleonen;;;;;;;;;;;x
wc_ghwarships1;Galley Fleet;;Galeerenflotte;;;;;;;;;;;x
wc_ghwarships2;Gunboats;;Kanonenboote;;;;;;;;;;;x
wc_ghwarships3;Guild Warships;;Kriegsschiffe der Gilde;;;;;;;;;;;x
wc_ghwarships1_desc;Galley Fleet;;Galeerenflotte;;;;;;;;;;;x
wc_ghwarships2_desc;Gunboats;;Kanonenboote;;;;;;;;;;;x
wc_ghwarships3_desc;Guild Warships;;Kriegsschiffe der Gilde;;;;;;;;;;;x
wc_warcamp1;Raid Grounds;;Überfallsammelplatz;;;;;;;;;;;x
wc_warcamp2;War Camp;;Kriegslager;;;;;;;;;;;x
wc_warcamp3;Warrior House;;Haus der Krieger;;;;;;;;;;;x
wc_warcamp4;Hall of War;;Halle des Krieges;;;;;;;;;;;x
wc_warcamp1_desc;Raid Grounds;;Überfallsammelplatz;;;;;;;;;;;x
wc_warcamp2_desc;War Camp;;Kriegslager;;;;;;;;;;;x
wc_warcamp3_desc;Warrior House;;Haus der Krieger;;;;;;;;;;;x
wc_warcamp4_desc;Hall of War;;Halle des Krieges;;;;;;;;;;;x
wc_burialmound1;Ditches;;Gräben;;;;;;;;;;;x
wc_burialmound2;Cemetary;;Friedhof;;;;;;;;;;;x
wc_burialmound3;Burial Mounds;;Grabhügel;;;;;;;;;;;x
wc_burialmound4;Tribal Tombs;;Stammesgräber;;;;;;;;;;;x
wc_burialmound1_desc;Ditches;;Gräben;;;;;;;;;;;x
wc_burialmound2_desc;Cemetary;;Friedhof;;;;;;;;;;;x
wc_burialmound3_desc;Burial Mounds;;Grabhügel;;;;;;;;;;;x
wc_burialmound4_desc;Tribal Tombs;;Stammesgräber;;;;;;;;;;;x
wc_treasure1;Chieftan's Stash;;Versteck des Häuptlings;;;;;;;;;;;x
wc_treasure2;Gold Hut;;Goldhütte;;;;;;;;;;;x
wc_treasure3;Treasure Hut;;Schatzhütte;;;;;;;;;;;x
wc_treasure4;Treasure Hoard;;Schatzkammer;;;;;;;;;;;x
wc_treasure1_desc;Chieftan's Stash;;Versteck des Häuptlings;;;;;;;;;;;x
wc_treasure2_desc;Gold Hut;;Goldhütte;;;;;;;;;;;x
wc_treasure3_desc;Treasure Hut;;Schatzhütte;;;;;;;;;;;x
wc_treasure4_desc;Treasure Hoard;;Schatzkammer;;;;;;;;;;;x
wc_tribalship1;Wharf;;Werft;;;;;;;;;;;x
wc_tribalship2;Docks;;Docks;;;;;;;;;;;x
wc_tribalship3;Marina;;Marina;;;;;;;;;;;x
wc_tribalship4;Shipyard;;Schiffswerft;;;;;;;;;;;x
wc_tribalship1_desc;Wharf;;Werft;;;;;;;;;;;x
wc_tribalship2_desc;Docks;;Docks;;;;;;;;;;;x
wc_tribalship3_desc;Marina;;Marina;;;;;;;;;;;x
wc_tribalship4_desc;Shipyard;;Schiffswerft;;;;;;;;;;;x
